smoke_job_id,selection_role,event_id,mapped_cell_id,term_id,branch_owner_id,epsilon_bin_index,epsilon_subdivision_index,epsilon_subdivision_count,path_segment,recoil_sheet_enclosure_method,x_lower,x_upper,t_lower,t_upper,refinement_depth,refinement_path,geometry_gap_abs_lower,geometry_physical_path_area_abs_upper,probe_passed,failure_type,failure_message,integrated_regular_path_abs_upper,minimum_amplitude_denominator_abs_lower,relative_root_abs_lower,selected_global_root_abs_lower,collision_jacobian_abs_lower,active_material_branch_count,active_material_branch_ids,path_integral_enclosure_method,reconstructed_physical_path_area_abs_upper,physical_path_area_absolute_error,physical_path_area_excess,runtime_seconds,event_principal_pole_owned_separately,valid_for_outer_parent_leaf_transplant_smoke,valid_for_full_outer_parent_leaf_enclosure,valid_for_full_event_cell_finite_cover,valid_for_D4_event_local_W3_bound,valid_for_all_operator_local_GR_claim,valid_for_full_MTS_claim,parent_target_job_id,projective_owner_cell_id,certified_configuration_roles,certified_owner_pivots,minimum_projective_owner_pivot_abs_lower,minimum_projective_unit_circle_abs_lower,parent_revision,certificate_source
5464__x00_t00,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.0,0.03125,8,x00_t00__finite_projective_depth9,0.058217112397284686,1.6150514059230708e-07,True,,,1365.2688212337648,0.00796209555011993,1.0415214998764983,3.2226368023342866,5.367671739745552,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.2958540999679826,True,True,False,False,False,False,False,E07__U050__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t00,reciprocal,holomorphic,0.4571180446391733,3.2226364798377816,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t01,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.03125,0.0625,8,x00_t01__finite_projective_depth9,0.058217112397284686,1.6150514059230708e-07,True,,,1546.6510374682048,0.007794026511886151,1.0391766414943702,3.2226368023342866,5.419003253491539,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.36545780004235,True,True,False,False,False,False,False,E07__U050__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t01,reciprocal,holomorphic,0.44602529365688415,3.2226364798377816,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t02,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.0625,0.09375,8,x00_t02__finite_projective_depth9,0.058217112397284686,1.6150514059230708e-07,True,,,1765.8096548710594,0.007621014604169232,1.0367835962255108,3.2226368023342866,5.470506085427383,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.1858529999735765,True,True,False,False,False,False,False,E07__U050__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t02,reciprocal,holomorphic,0.43493677014100507,3.2226364798377816,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t03,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.09375,0.125,8,x00_t03__finite_projective_depth9,0.058217112397284686,1.6150514059230708e-07,True,,,2033.0848436187787,0.0074429805916930054,1.0343399091078413,3.2226368023342866,5.521910978704554,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.2742385000456125,True,True,False,False,False,False,False,E07__U050__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t03,reciprocal,holomorphic,0.4238527812949504,3.2226364798377816,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t04,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.125,0.15625,8,x00_t04__finite_projective_depth9,0.058217112397284686,1.6150514059230708e-07,True,,,2362.3571523305845,0.007259837778274413,1.0318429359593921,3.2226368023342866,5.572864357122631,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.3675032999599352,True,True,False,False,False,False,False,E07__U050__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t04,reciprocal,holomorphic,0.4127736663271749,3.2226364798377816,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t05,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.15625,0.1875,8,x00_t05__finite_projective_depth9,0.058217112397284686,1.6150514059230708e-07,True,,,2772.4225897451356,0.007071490998121975,1.0292898242520532,3.2226368023342866,5.622902866908031,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.0752080000238493,True,True,False,False,False,False,False,E07__U050__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t05,reciprocal,holomorphic,0.4016998007013104,3.2226364798377816,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t06,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.1875,0.21875,8,x00_t06__finite_projective_depth9,0.058217112397284686,1.6150514059230708e-07,True,,,3289.0826155969735,0.006877835439270357,1.0266774916473387,3.2226368023342866,5.671422161615945,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.1634886000538245,True,True,False,False,False,False,False,E07__U050__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t06,reciprocal,holomorphic,0.3906316010793307,3.2226364798377816,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t07,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.21875,0.25,8,x00_t07__finite_projective_depth9,0.058217112397284686,1.6150514059230708e-07,True,,,3948.5869697154067,0.006678755266281182,1.0240026018717154,3.2226368023342866,5.717632444129463,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.1339038999867626,True,True,False,False,False,False,False,E07__U050__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t07,reciprocal,holomorphic,0.3795695310928915,3.2226364798377816,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t08,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.25,0.28125,8,x00_t08__finite_projective_depth9,0.058217112397284686,1.6150514059230708e-07,True,,,4802.807566516264,0.006474122002013765,1.0212615375636487,3.2226368023342866,5.760299447597699,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.0828399999882095,True,True,False,False,False,False,False,E07__U050__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t08,reciprocal,holomorphic,0.36851410810891205,3.2226364798377816,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t09,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.28125,0.3125,8,x00_t09__finite_projective_depth9,0.058217112397284686,1.6150514059230708e-07,True,,,5926.985211788478,0.006263789812845809,1.0184503332914816,3.2226368023342866,5.79818020747577,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.1147820000187494,True,True,False,False,False,False,False,E07__U050__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t09,reciprocal,holomorphic,0.35746591063733846,3.2226364798377816,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
