matrix_row_id,segment,sample_index,t_sec_from_segment_start,poly0,poly1,poly2,poly3,gx_shape,gz_shape,Sxx_shape,Sxz_shape,source_status,valid_for_claim
DMROW2781_221,210,1030523,257630.75,1.000000000000000e+00,7.333333333333334e-01,5.377777777777779e-01,3.943703703703705e-01,8.930472533589434e-01,4.499629890714595e-01,5.950667934641891e-01,8.036764230070477e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_222,210,1035186,258796.5,1.000000000000000e+00,7.411764705882353e-01,5.493425605536333e-01,4.071597801750458e-01,-3.011524618387663e-01,-9.535762115033530e-01,-8.186143894568196e-01,5.743436472903746e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_223,210,1039849,259962.25,1.000000000000000e+00,7.490196078431373e-01,5.610303729334871e-01,4.202227499227296e-01,-4.726280604415279e-01,8.812621942732931e-01,-5.532454329664829e-01,-8.330184832398143e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_224,210,1044512,261128.0,1.000000000000000e+00,7.568627450980392e-01,5.728412149173394e-01,4.335621744276334e-01,9.609574871997881e-01,-2.766961170157102e-01,8.468785844108937e-01,-5.317864106506698e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_225,210,1049175,262293.75,1.000000000000000e+00,7.647058823529411e-01,5.847750865051903e-01,4.471809485039689e-01,-8.689016376067653e-01,-4.949848997468430e-01,5.099801116716375e-01,8.601863799613880e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_226,210,1053838,263459.5,1.000000000000000e+00,7.725490196078431e-01,5.968319876970395e-01,4.610819669659481e-01,2.520590791513200e-01,9.677120588656926e-01,-8.729324412348021e-01,4.878412208826156e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_227,210,1058501,264625.25,1.000000000000000e+00,7.803921568627450e-01,6.090119184928872e-01,4.752681246277825e-01,5.170184951705690e-01,-8.559744126268305e-01,-4.653837513031832e-01,-8.851092054417271e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_228,210,1063164,265791.0,1.000000000000000e+00,7.882352941176469e-01,6.213148788927334e-01,4.897423163036839e-01,-9.738346779158726e-01,2.272576568651873e-01,8.967079598229382e-01,-4.426227741544349e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_229,210,1067827,266956.75,1.000000000000000e+00,7.960784313725491e-01,6.337408688965783e-01,5.045074368078644e-01,8.424882039450541e-01,5.387149085865829e-01,4.195727475730945e-01,9.077219115470327e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_230,210,1072490,268122.5,1.000000000000000e+00,8.039215686274510e-01,6.462898885044214e-01,5.195663809545349e-01,-2.023078267242375e-01,-9.793221948662936e-01,-9.181430864922047e-01,3.962490898125008e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_231,210,1077153,269288.25,1.000000000000000e+00,8.117647058823529e-01,6.589619377162630e-01,5.349220435579076e-01,-5.600595207693614e-01,8.284525528994511e-01,-3.726666663910423e-01,-9.279654795142258e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_232,210,1081816,270454.0,1.000000000000000e+00,8.196078431372549e-01,6.717570165321030e-01,5.505773194321942e-01,9.841701773425370e-01,-1.772260582487986e-01,9.371818759410255e-01,-3.488412023529324e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_233,210,1086479,271619.75,1.000000000000000e+00,8.274509803921568e-01,6.846751249519415e-01,5.665351033916064e-01,-8.138758909683979e-01,-5.810388810408041e-01,3.247879317994825e-01,9.457870739888727e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_234,210,1091142,272785.5,1.000000000000000e+00,8.352941176470587e-01,6.977162629757784e-01,5.827982902503560e-01,1.520285544467878e-01,9.883763172553380e-01,-9.537746372655983e-01,3.005228455236963e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_235,210,1095805,273951.25,1.000000000000000e+00,8.431372549019607e-01,7.108804306036138e-01,5.993697748226547e-01,6.016388009224404e-01,-7.987684466583035e-01,-2.760615064490721e-01,-9.611401809245309e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_236,210,1100468,275117.0,1.000000000000000e+00,8.509803921568628e-01,7.241676278354481e-01,6.162524519227147e-01,-9.919370100092280e-01,1.267319027542375e-01,9.678780636522717e-01,-2.514201293817155e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_237,210,1105131,276282.75,1.000000000000000e+00,8.588235294117648e-01,7.375778546712803e-01,6.334492163647467e-01,7.831393763080303e-01,6.218463522899554e-01,2.266145654483578e-01,9.739847289835818e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_238,210,1109794,277448.5,1.000000000000000e+00,8.666666666666667e-01,7.511111111111112e-01,6.509629629629631e-01,-1.013524903306523e-01,-9.948507949336337e-01,-9.794553454075634e-01,2.016612111478486e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_239,210,1114457,278614.25,1.000000000000000e+00,8.745098039215686e-01,7.647673971549405e-01,6.687965865315754e-01,-6.416478144437455e-01,7.669995688957654e-01,-1.765761644389931e-01,-9.842871941227201e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_240,210,1119120,279780.0,1.000000000000000e+00,8.823529411764706e-01,7.785467128027681e-01,6.869529818847954e-01,9.971149046199983e-01,-7.590697923443933e-02,9.884762660308108e-01,-1.513759607188121e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_241,210,1123783,280945.75,1.000000000000000e+00,8.901960784313725e-01,7.924490580545943e-01,7.054350438368349e-01,-7.503588817234661e-01,-6.610308155554606e-01,1.260769027627953e-01,9.920206870901074e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_242,210,1128446,282111.5,1.000000000000000e+00,8.980392156862744e-01,8.064744329104189e-01,7.242456672019055e-01,5.041189800678365e-02,9.987287296288562e-01,-9.949172810787021e-01,1.006956217090436e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_243,210,1133109,283277.25,1.000000000000000e+00,9.058823529411764e-01,8.206228373702420e-01,7.433877467942192e-01,6.799821385154425e-01,-7.332288358211712e-01,-7.524858259977416e-02,-9.971650236058487e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_244,210,1137772,284443.0,1.000000000000000e+00,9.137254901960783e-01,8.348942714340636e-01,7.628641774279874e-01,-9.996903469613911e-01,2.488393984118640e-02,9.987615796158567e-01,-4.975246890719055e-02,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_245,210,1142435,285608.75,1.000000000000000e+00,9.215686274509804e-01,8.492887351018840e-01,7.826778539174225e-01,7.156199637260825e-01,6.984900000813813e-01,2.422386496676988e-02,9.997067770426041e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_246,210,1147098,286774.5,1.000000000000000e+00,9.294117647058824e-01,8.638062283737025e-01,8.028316710767353e-01,6.602684793762223e-04,-1.000000000000000e+00,-9.999991280910702e-01,-1.320536958750006e-03,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_247,210,1151761,287940.25,1.000000000000000e+00,9.372549019607843e-01,8.784467512495194e-01,8.233285237201378e-01,-7.165417212296302e-01,6.975443884504808e-01,2.686407652545301e-02,-9.996393134688486e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_248,210,1156424,289106.0,1.000000000000000e+00,9.450980392156862e-01,8.932103037293349e-01,8.441713066618419e-01,9.996566151745290e-01,2.620404619513795e-02,9.986266965247067e-01,5.239009624657848e-02,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_249,210,1161087,290271.75,1.000000000000000e+00,9.529411764705882e-01,9.080968858131487e-01,8.653629147160593e-01,-6.790132902775008e-01,-7.341261380581539e-01,-7.788190325297584e-02,9.969628089633167e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_250,210,1165750,291437.5,1.000000000000000e+00,9.607843137254901e-01,9.231064975009610e-01,8.869062426970017e-01,-5.173071167646753e-02,9.986612880537685e-01,-9.946478669388846e-01,-1.033229183096046e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_251,210,1170413,292603.25,1.000000000000000e+00,9.686274509803920e-01,9.382391387927718e-01,9.088041854188809e-01,7.512311427217920e-01,-6.600393625604781e-01,1.286964595901746e-01,-9.916842491554405e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_252,210,1175076,293769.0,1.000000000000000e+00,9.764705882352942e-01,9.534948096885815e-01,9.310596376959090e-01,-9.970137972987483e-01,-7.722364013421924e-02,9.880730240084674e-01,1.539860693828771e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_253,210,1179739,294934.75,1.000000000000000e+00,9.843137254901961e-01,9.688735101883892e-01,9.536754943422968e-01,6.406344041480395e-01,7.678462197960708e-01,-1.791751204435509e-01,9.838174109929783e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_254,210,1184402,296100.5,1.000000000000000e+00,9.921568627450981e-01,9.843752402921954e-01,9.766546501722566e-01,1.026661386308604e-01,-9.947160878049810e-01,-9.789193279572416e-01,-2.042473195379578e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
DMROW2781_255,210,1189065,297266.25,1.000000000000000e+00,1.000000000000000e+00,1.000000000000000e+00,1.000000000000000e+00,-7.839598642152811e-01,6.208116456055209e-01,2.291861374008795e-01,-9.733828267844273e-01,SURROGATE_DESIGN_MATRIX_ONLY,False
