checkpoint,target_job_id,cell_id,x_index,t_index,x_lower,x_upper,t_lower,t_upper,epsilon_real_lower,epsilon_real_upper,epsilon_imaginary_lower,epsilon_imaginary_upper,selector_ownership_method,selector_selected_roles,configuration_role,global_arc_index,global_arc_count,failure_message,owner_pivot,owner_family,owner_pivot_abs_lower,owner_pivot_abs_upper,plus_abs_lower,minus_abs_lower,holomorphic_abs_lower,antiholomorphic_abs_lower,unit_circle_abs_lower,all_pivot_uppers_finite,projective_owner_cell_passes
5457,E02__U024__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t00,0,0,0.8005750717975868,0.8016097008669261,0.5,0.515625,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,0,4,,plus,plus,0.0752626784892116,0.08352575412554716,0.0752626784892116,0.0035045741175287032,0.06651445525354296,0.004041249302928262,3.351705407856319,True,True
5457,E02__U024__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t00,0,0,0.8005750717975868,0.8016097008669261,0.5,0.515625,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,1,4,,plus,plus,0.0752626784892116,0.08352575412554716,0.0752626784892116,0.0035045741175287032,0.06651445577869758,0.004041249326806308,3.3517054077719157,True,True
5457,E02__U024__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t00,0,0,0.8005750717975868,0.8016097008669261,0.5,0.515625,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,2,4,,plus,plus,0.0752626784892116,0.08352575412554716,0.0752626784892116,0.0035045741175287032,0.06651446248045796,0.004041248925736262,3.3517057454708277,True,True
5457,E02__U024__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t00,0,0,0.8005750717975868,0.8016097008669261,0.5,0.515625,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,3,4,,plus,plus,0.0752626784892116,0.08352575412554716,0.0752626784892116,0.0035045741175287032,0.06651446195530335,0.00404124890185822,3.3517057455552304,True,True
5457,E02__U024__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t01,0,1,0.8005750717975868,0.8016097008669261,0.515625,0.53125,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,0,4,,plus,plus,0.07432049434777445,0.08270353230343044,0.07432049434777445,0.0035347828895035856,0.06566287634442684,0.0040793132517085405,3.351705407856319,True,True
5457,E02__U024__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t01,0,1,0.8005750717975868,0.8016097008669261,0.515625,0.53125,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,1,4,,plus,plus,0.07432049434777445,0.08270353230343044,0.07432049434777445,0.0035347828895035856,0.06566287688300067,0.004079313274910937,3.3517054077719157,True,True
5457,E02__U024__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t01,0,1,0.8005750717975868,0.8016097008669261,0.515625,0.53125,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,2,4,,plus,plus,0.07432049434777445,0.08270353230343044,0.07432049434777445,0.0035347828895035856,0.06566288349896403,0.004079312870063034,3.3517057454708277,True,True
5457,E02__U024__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t01,0,1,0.8005750717975868,0.8016097008669261,0.515625,0.53125,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,3,4,,plus,plus,0.07432049434777445,0.08270353230343044,0.07432049434777445,0.0035347828895035856,0.0656628829603902,0.004079312846860642,3.3517057455552304,True,True
5457,E02__U024__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t02,0,2,0.8005750717975868,0.8016097008669261,0.53125,0.546875,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,0,4,,plus,plus,0.07339377168659351,0.08189670441203445,0.07339377168659351,0.0035654554344275104,0.06482485279621648,0.004117895623030885,3.351705407856319,True,True
5457,E02__U024__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t02,0,2,0.8005750717975868,0.8016097008669261,0.53125,0.546875,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,1,4,,plus,plus,0.07339377168659351,0.08189670441203445,0.07339377168659351,0.0035654554344275104,0.06482485334846745,0.00411789564554485,3.3517054077719157,True,True
5457,E02__U024__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t02,0,2,0.8005750717975868,0.8016097008669261,0.53125,0.546875,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,2,4,,plus,plus,0.07339377168659351,0.08189670441203445,0.07339377168659351,0.0035654554344275104,0.06482485987999963,0.004117895236867634,3.3517057454708277,True,True
5457,E02__U024__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t02,0,2,0.8005750717975868,0.8016097008669261,0.53125,0.546875,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,3,4,,plus,plus,0.07339377168659351,0.08189670441203445,0.07339377168659351,0.0035654554344275104,0.06482485932774865,0.004117895214353673,3.3517057455552304,True,True
