smoke_job_id,selection_role,event_id,mapped_cell_id,term_id,branch_owner_id,epsilon_bin_index,epsilon_subdivision_index,epsilon_subdivision_count,path_segment,recoil_sheet_enclosure_method,x_lower,x_upper,t_lower,t_upper,refinement_depth,refinement_path,geometry_gap_abs_lower,geometry_physical_path_area_abs_upper,probe_passed,failure_type,failure_message,integrated_regular_path_abs_upper,minimum_amplitude_denominator_abs_lower,relative_root_abs_lower,selected_global_root_abs_lower,collision_jacobian_abs_lower,active_material_branch_count,active_material_branch_ids,path_integral_enclosure_method,reconstructed_physical_path_area_abs_upper,physical_path_area_absolute_error,physical_path_area_excess,runtime_seconds,event_principal_pole_owned_separately,valid_for_outer_parent_leaf_transplant_smoke,valid_for_full_outer_parent_leaf_enclosure,valid_for_full_event_cell_finite_cover,valid_for_D4_event_local_W3_bound,valid_for_all_operator_local_GR_claim,valid_for_full_MTS_claim,parent_target_job_id,projective_owner_cell_id,certified_configuration_roles,certified_owner_pivots,minimum_projective_owner_pivot_abs_lower,minimum_projective_unit_circle_abs_lower,parent_revision,certificate_source
5464__x00_t00,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U051,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8572539519568388,0.8572566591875971,0.9995,0.999509375,8,x00_t00__finite_projective_depth9,0.02999908061746809,1.3183631035854784e-12,True,,,8.669905010315637e-08,0.002206438082101839,1.0284736264613998,3.2261527823613028,15.395096485177058,0,,POINTWISE_SUPREMUM,1.3178636257138884e-12,4.994778715899574e-16,0.0,2.3489480999996886,True,True,False,False,False,False,False,E07__U051__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t00,reciprocal,holomorphic,0.06217859620056739,3.226152459651559,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t01,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U051,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8572539519568388,0.8572566591875971,0.999509375,0.99951875,8,x00_t01__finite_projective_depth9,0.02999908061746809,1.3183631035854784e-12,True,,,8.669744902682645e-08,0.0022064406467685936,1.0284733883374846,3.2261527823613028,15.395097555203396,0,,POINTWISE_SUPREMUM,1.3178636257138884e-12,4.994778715899574e-16,0.0,2.3595953000476584,True,True,False,False,False,False,False,E07__U051__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t01,reciprocal,holomorphic,0.06217859276274065,3.226152459651559,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t02,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U051,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8572539519568388,0.8572566591875971,0.99951875,0.9995281250000001,8,x00_t02__finite_projective_depth9,0.02999908061746809,1.3183631035854784e-12,True,,,8.66958476477813e-08,0.002206443212041632,1.028473150215727,3.2261527823613028,15.39509862319939,0,,POINTWISE_SUPREMUM,1.317863625729495e-12,4.994778559833857e-16,0.0,2.332627499999944,True,True,False,False,False,False,False,E07__U051__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t02,reciprocal,holomorphic,0.062178589341303714,3.226152459651559,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t03,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U051,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8572539519568388,0.8572566591875971,0.9995281250000001,0.9995375000000001,8,x00_t03__finite_projective_depth9,0.02999908061746809,1.3183631035854784e-12,True,,,8.669424596291437e-08,0.00220644577792096,1.0284729120961278,3.2261527823613028,15.395099689165043,0,,POINTWISE_SUPREMUM,1.3178636257138884e-12,4.994778715899574e-16,0.0,2.616915400023572,True,True,False,False,False,False,False,E07__U051__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t03,reciprocal,holomorphic,0.062178585936256595,3.226152459651559,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t04,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U051,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8572539519568388,0.8572566591875971,0.9995375000000001,0.9995468750000001,8,x00_t04__finite_projective_depth9,0.02999908061746809,1.3183631035854784e-12,True,,,8.669264397539561e-08,0.0022064483444065716,1.0284726739786862,3.2261527823613028,15.39510075310035,0,,POINTWISE_SUPREMUM,1.3178636257138884e-12,4.994778715899574e-16,0.0,2.4565281000104733,True,True,False,False,False,False,False,E07__U051__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t04,reciprocal,holomorphic,0.06217858254759928,3.226152459651559,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t05,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U051,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8572539519568388,0.8572566591875971,0.9995468750000001,0.99955625,8,x00_t05__finite_projective_depth9,0.02999908061746809,1.3183631035854784e-12,True,,,8.669104168418971e-08,0.0022064509114984696,1.028472435863403,3.2261527823613028,15.395101815005312,0,,POINTWISE_SUPREMUM,1.3178636257138884e-12,4.994778715899574e-16,0.0,2.3671843000338413,True,True,False,False,False,False,False,E07__U051__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t05,reciprocal,holomorphic,0.062178579175331795,3.226152459651559,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t06,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U051,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8572539519568388,0.8572566591875971,0.99955625,0.999565625,8,x00_t06__finite_projective_depth9,0.02999908061746809,1.3183631035854784e-12,True,,,8.668943908932576e-08,0.0022064534791966565,1.0284721977502778,3.2261527823613028,15.395102874879925,0,,POINTWISE_SUPREMUM,1.3178636257138884e-12,4.994778715899574e-16,0.0,2.3214746000012383,True,True,False,False,False,False,False,E07__U051__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t06,reciprocal,holomorphic,0.06217857581945412,3.226152459651559,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t07,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U051,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8572539519568388,0.8572566591875971,0.999565625,0.9995750000000001,8,x00_t07__finite_projective_depth9,0.02999908061746809,1.3183631035854784e-12,True,,,8.66878361918588e-08,0.0022064560475011314,1.0284719596393104,3.2261527823613028,15.395103932724188,0,,POINTWISE_SUPREMUM,1.317863625729495e-12,4.994778559833857e-16,0.0,2.3793407000484876,True,True,False,False,False,False,False,E07__U051__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t07,reciprocal,holomorphic,0.062178572479966276,3.226152459651559,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t08,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U051,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8572539519568388,0.8572566591875971,0.9995750000000001,0.9995843750000001,8,x00_t08__finite_projective_depth9,0.02999908061746809,1.3183631035854784e-12,True,,,8.668623298868263e-08,0.0022064586164119,1.0284717215305017,3.2261527823613028,15.395104988538105,0,,POINTWISE_SUPREMUM,1.3178636257138884e-12,4.994778715899574e-16,0.0,2.392572199983988,True,True,False,False,False,False,False,E07__U051__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t08,reciprocal,holomorphic,0.06217856915686826,3.226152459651559,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t09,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U051,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8572539519568388,0.8572566591875971,0.9995843750000001,0.9995937500000001,8,x00_t09__finite_projective_depth9,0.02999908061746809,1.3183631035854784e-12,True,,,8.668462948294185e-08,0.002206461185928957,1.028471483423851,3.2261527823613028,15.395106042321666,0,,POINTWISE_SUPREMUM,1.3178636257138884e-12,4.994778715899574e-16,0.0,2.386875400028657,True,True,False,False,False,False,False,E07__U051__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t09,reciprocal,holomorphic,0.06217856585016007,3.226152459651559,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
