smoke_job_id,selection_role,event_id,mapped_cell_id,term_id,branch_owner_id,epsilon_bin_index,epsilon_subdivision_index,epsilon_subdivision_count,path_segment,recoil_sheet_enclosure_method,x_lower,x_upper,t_lower,t_upper,refinement_depth,refinement_path,geometry_gap_abs_lower,geometry_physical_path_area_abs_upper,probe_passed,failure_type,failure_message,integrated_regular_path_abs_upper,minimum_amplitude_denominator_abs_lower,relative_root_abs_lower,selected_global_root_abs_lower,collision_jacobian_abs_lower,active_material_branch_count,active_material_branch_ids,path_integral_enclosure_method,reconstructed_physical_path_area_abs_upper,physical_path_area_absolute_error,physical_path_area_excess,runtime_seconds,event_principal_pole_owned_separately,valid_for_outer_parent_leaf_transplant_smoke,valid_for_full_outer_parent_leaf_enclosure,valid_for_full_event_cell_finite_cover,valid_for_D4_event_local_W3_bound,valid_for_all_operator_local_GR_claim,valid_for_full_MTS_claim,parent_target_job_id,projective_owner_cell_id,certified_configuration_roles,certified_owner_pivots,minimum_projective_owner_pivot_abs_lower,minimum_projective_unit_circle_abs_lower,parent_revision,certificate_source
5462__x00_t00,5461_FINITE_PROJECTIVE_OWNER_CELL,E04,U043,MC04_SM_DM,B01,-1,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8557558378111538,0.855758484268664,0.0,0.015625,9,x00_t00__finite_projective_depth9,0.039599879521166705,2.144107774326826e-09,True,,,0.1571363414156318,0.004468114451263474,1.042186359996377,3.208075862655706,10.419670690095105,0,,POINTWISE_SUPREMUM,2.1424061455474e-09,1.7016287794260678e-12,0.0,3.0197534000035375,True,True,False,False,False,False,False,E04__U043__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t00,reciprocal,holomorphic,0.12281560036870316,3.2080755418277227,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t01,5461_FINITE_PROJECTIVE_OWNER_CELL,E04,U043,MC04_SM_DM,B01,-1,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8557558378111538,0.855758484268664,0.015625,0.03125,9,x00_t01__finite_projective_depth9,0.039599879521166705,2.144107774326826e-09,True,,,0.16416150268310134,0.00441850644404814,1.0416882620991357,3.208075862655706,10.46901196803539,0,,POINTWISE_SUPREMUM,2.1424061455474e-09,1.7016287794260678e-12,0.0,2.792115299962461,True,True,False,False,False,False,False,E04__U043__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t01,reciprocal,holomorphic,0.12136427426057443,3.2080755418277227,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t02,5461_FINITE_PROJECTIVE_OWNER_CELL,E04,U043,MC04_SM_DM,B01,-1,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8557558378111538,0.855758484268664,0.03125,0.046875,9,x00_t02__finite_projective_depth9,0.039599879521166705,2.144107774326826e-09,True,,,0.17156430326033112,0.004368938079611875,1.0411874976684905,3.208075862655706,10.51855356755603,0,,POINTWISE_SUPREMUM,2.1424061455474e-09,1.7016287794260678e-12,0.0,3.4135682999622077,True,True,False,False,False,False,False,E04__U043__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t02,reciprocal,holomorphic,0.11991885046456292,3.2080755418277227,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t03,5461_FINITE_PROJECTIVE_OWNER_CELL,E04,U043,MC04_SM_DM,B01,-1,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8557558378111538,0.855758484268664,0.046875,0.0625,9,x00_t03__finite_projective_depth9,0.039599879521166705,2.144107774326826e-09,True,,,0.17936411713018982,0.004319416764112608,1.0406840831749997,3.208075862655706,10.568288532201457,0,,POINTWISE_SUPREMUM,2.1424061455474e-09,1.7016287794260678e-12,0.0,2.62740009999834,True,True,False,False,False,False,False,E04__U043__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t03,reciprocal,holomorphic,0.11847954462208703,3.2080755418277227,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t04,5461_FINITE_PROJECTIVE_OWNER_CELL,E04,U043,MC04_SM_DM,B01,-1,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8557558378111538,0.855758484268664,0.0625,0.078125,9,x00_t04__finite_projective_depth9,0.039599879521166705,2.144107774326826e-09,True,,,0.18758067199629008,0.004269950324490788,1.0401780395106321,3.208075862655706,10.618212224731481,0,,POINTWISE_SUPREMUM,2.1424061455474e-09,1.7016287794260678e-12,0.0,2.6923659999738447,True,True,False,False,False,False,False,E04__U043__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t04,reciprocal,holomorphic,0.1170465820722661,3.2080755418277227,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t05,5461_FINITE_PROJECTIVE_OWNER_CELL,E04,U043,MC04_SM_DM,B01,-1,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8557558378111538,0.855758484268664,0.078125,0.09375,9,x00_t05__finite_projective_depth9,0.039599879521166705,2.144107774326826e-09,True,,,0.19623388720051324,0.00422054703581354,1.0396693923872948,3.208075862655706,10.668323011196108,0,,POINTWISE_SUPREMUM,2.1424061455474e-09,1.7016287794260678e-12,0.0,2.53607730002841,True,True,False,False,False,False,False,E04__U043__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t05,reciprocal,holomorphic,0.11562019833904065,3.2080755418277227,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t06,5461_FINITE_PROJECTIVE_OWNER_CELL,E04,U043,MC04_SM_DM,B01,-1,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8557558378111538,0.855758484268664,0.09375,0.109375,9,x00_t06__finite_projective_depth9,0.039599879521166705,2.144107774326826e-09,True,,,0.2053436659059654,0.004171215650554209,1.0391581727656856,3.208075862655706,10.718623058227005,0,,POINTWISE_SUPREMUM,2.1424061455474e-09,1.7016287794260678e-12,0.0,2.813406099972781,True,True,False,False,False,False,False,E04__U043__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t06,reciprocal,holomorphic,0.11420063964247565,3.2080755418277227,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t07,5461_FINITE_PROJECTIVE_OWNER_CELL,E04,U043,MC04_SM_DM,B01,-1,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8557558378111538,0.855758484268664,0.109375,0.125,9,x00_t07__finite_projective_depth9,0.039599879521166705,2.144107774326826e-09,True,,,0.2149296329080415,0.004121965429942178,1.0386444173163105,3.208075862655706,10.769119254798579,0,,POINTWISE_SUPREMUM,2.1424061455474e-09,1.7016287794260678e-12,0.0,2.6792934000259265,True,True,False,False,False,False,False,E04__U043__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t07,reciprocal,holomorphic,0.11278816343507288,3.2080755418277227,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t08,5461_FINITE_PROJECTIVE_OWNER_CELL,E04,U043,MC04_SM_DM,B01,-1,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8557558378111538,0.855758484268664,0.125,0.140625,9,x00_t08__finite_projective_depth9,0.039599879521166705,2.144107774326826e-09,True,,,0.22501198640059347,0.0040728061775248394,1.0381281689145607,3.208075862655706,10.819824268964194,0,,POINTWISE_SUPREMUM,2.1424061455474e-09,1.7016287794260678e-12,0.0,2.7112149999593385,True,True,False,False,False,False,False,E04__U043__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t08,reciprocal,holomorphic,0.11138303896386706,3.2080755418277227,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t09,5461_FINITE_PROJECTIVE_OWNER_CELL,E04,U043,MC04_SM_DM,B01,-1,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8557558378111538,0.855758484268664,0.140625,0.15625,9,x00_t09__finite_projective_depth9,0.039599879521166705,2.144107774326826e-09,True,,,0.23561400371192748,0.004023748275089766,1.0376094771717124,3.208075862655706,10.870757748507515,0,,POINTWISE_SUPREMUM,2.1424061455474e-09,1.7016287794260678e-12,0.0,2.674965699960012,True,True,False,False,False,False,False,E04__U043__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t09,reciprocal,holomorphic,0.10998554785900919,3.2080755418277227,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
