smoke_job_id,selection_role,event_id,mapped_cell_id,term_id,branch_owner_id,epsilon_bin_index,epsilon_subdivision_index,epsilon_subdivision_count,path_segment,recoil_sheet_enclosure_method,x_lower,x_upper,t_lower,t_upper,refinement_depth,refinement_path,geometry_gap_abs_lower,geometry_physical_path_area_abs_upper,probe_passed,failure_type,failure_message,integrated_regular_path_abs_upper,minimum_amplitude_denominator_abs_lower,relative_root_abs_lower,selected_global_root_abs_lower,collision_jacobian_abs_lower,active_material_branch_count,active_material_branch_ids,path_integral_enclosure_method,reconstructed_physical_path_area_abs_upper,physical_path_area_absolute_error,physical_path_area_excess,runtime_seconds,event_principal_pole_owned_separately,valid_for_outer_parent_leaf_transplant_smoke,valid_for_full_outer_parent_leaf_enclosure,valid_for_full_event_cell_finite_cover,valid_for_D4_event_local_W3_bound,valid_for_all_operator_local_GR_claim,valid_for_full_MTS_claim,parent_target_job_id,projective_owner_cell_id,certified_configuration_roles,certified_owner_pivots,minimum_projective_owner_pivot_abs_lower,minimum_projective_unit_circle_abs_lower,parent_revision,certificate_source
5462__x00_t00,5461_FINITE_PROJECTIVE_OWNER_CELL,E01,U018,MC04_SM_DM,B01,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.7423805650363542,0.7437661474921852,0.0,0.03125,9,x00_t00__finite_projective_depth9,0.10017837921039086,2.787935103998572e-06,True,,,5641093.439299422,0.023622699933369264,1.3192966080377302,2.3082693850005063,2.5552720143079197,0,,POINTWISE_SUPREMUM,1.6641341553447481e-06,1.123800948653824e-06,0.0,3.5383609000127763,True,True,False,False,False,False,False,E01__U018__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t00,reciprocal,holomorphic,0.11748893947095534,2.3082691498686003,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t01,5461_FINITE_PROJECTIVE_OWNER_CELL,E01,U018,MC04_SM_DM,B01,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.7423805650363542,0.7437661474921852,0.03125,0.0625,9,x00_t01__finite_projective_depth9,0.10017837921039086,2.787935103998572e-06,True,,,20048936.363199297,0.014641216815767919,1.3152264607235586,2.3082693850005063,2.381918974264497,0,,POINTWISE_SUPREMUM,1.6641341553447481e-06,1.123800948653824e-06,0.0,3.4790111999609508,True,True,False,False,False,False,False,E01__U018__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t01,reciprocal,holomorphic,0.11523223771647265,2.3082691498686003,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t02,5461_FINITE_PROJECTIVE_OWNER_CELL,E01,U018,MC04_SM_DM,B01,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.7423805650363542,0.7437661474921852,0.0625,0.09375,9,x00_t02__finite_projective_depth9,0.10017837921039086,2.787935103998572e-06,True,,,222948257.36109233,0.005114907375660549,1.3111231760739728,2.3082693850005063,2.1965952419588604,0,,POINTWISE_SUPREMUM,1.6641341553447481e-06,1.123800948653824e-06,0.0,3.713246999948751,True,True,False,False,False,False,False,E01__U018__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t02,reciprocal,holomorphic,0.11298792930046464,2.3082691498686003,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t03,5461_FINITE_PROJECTIVE_OWNER_CELL,E01,U018,MC04_SM_DM,B01,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.7423805650363542,0.7437661474921852,0.09375,0.125,9,x00_t03__finite_projective_depth9,0.10017837921039086,2.787935103998572e-06,True,,,32302148.35886939,0.012065153760655355,1.306988677199556,2.3082693850005063,1.9987821269685264,0,,POINTWISE_SUPREMUM,1.6641341553447481e-06,1.123800948653824e-06,0.0,3.801278699946124,True,True,False,False,False,False,False,E01__U018__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t03,reciprocal,holomorphic,0.11075704457551097,2.3082691498686003,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t04,5461_FINITE_PROJECTIVE_OWNER_CELL,E01,U018,MC04_SM_DM,B01,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.7423805650363542,0.7437661474921852,0.125,0.15625,9,x00_t04__finite_projective_depth9,0.10017837921039086,2.787935103998572e-06,True,,,284465253.9158207,0.0077479647614202,1.3028252680778958,2.3082693850005063,1.787978106471462,0,,POINTWISE_SUPREMUM,1.6641341553447481e-06,1.123800948653824e-06,0.0,3.768177999998443,True,True,False,False,False,False,False,E01__U018__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t04,reciprocal,holomorphic,0.1085406640653308,2.3082691498686003,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t05,5461_FINITE_PROJECTIVE_OWNER_CELL,E01,U018,MC04_SM_DM,B01,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.7423805650363542,0.7437661474921852,0.15625,0.1875,9,x00_t05__finite_projective_depth9,0.10017837921039086,2.787935103998572e-06,True,,,603136.6626687893,0.011840962206227377,1.2986349442776943,2.3082693850005063,1.5593460013805642,0,,POINTWISE_SUPREMUM,1.6641341553447481e-06,1.123800948653824e-06,0.0,3.9268161000218242,True,True,False,False,False,False,False,E01__U018__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t05,reciprocal,holomorphic,0.10633994210204602,2.3082691498686003,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t06,5461_FINITE_PROJECTIVE_OWNER_CELL,E01,U018,MC04_SM_DM,B01,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.7423805650363542,0.7437661474921852,0.1875,0.21875,9,x00_t06__finite_projective_depth9,0.10017837921039086,2.787935103998572e-06,True,,,1067235.4009637414,0.011729190460221894,1.2944208170110678,2.3082693850005063,1.2695201360387194,0,,POINTWISE_SUPREMUM,1.6641341553447481e-06,1.123800948653824e-06,0.0,3.7284382000216283,True,True,False,False,False,False,False,E01__U018__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t06,reciprocal,holomorphic,0.1041561617217198,2.3082691498686003,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t07,5461_FINITE_PROJECTIVE_OWNER_CELL,E01,U018,MC04_SM_DM,B01,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.7423805650363542,0.7437661474921852,0.21875,0.25,9,x00_t07__finite_projective_depth9,0.10017837921039086,2.787935103998572e-06,True,,,2052714.845970407,0.011617787455457313,1.2901871871523816,2.3082693850005063,0.958613215160155,0,,POINTWISE_SUPREMUM,1.6641341553447481e-06,1.123800948653824e-06,0.0,3.762846300029196,True,True,False,False,False,False,False,E01__U018__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t07,reciprocal,holomorphic,0.10199074852961637,2.3082691498686003,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t08,5461_FINITE_PROJECTIVE_OWNER_CELL,E01,U018,MC04_SM_DM,B01,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.7423805650363542,0.7437661474921852,0.25,0.28125,9,x00_t08__finite_projective_depth9,0.10017837921039086,2.787935103998572e-06,True,,,4624547.325062446,0.011480156891469799,1.2859383410411838,2.3082693850005063,0.6259206579090583,0,,POINTWISE_SUPREMUM,1.6641341553447481e-06,1.123800948653824e-06,0.0,4.060588199994527,True,True,False,False,False,False,False,E01__U018__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t08,reciprocal,holomorphic,0.09984525269556058,2.3082691498686003,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5462__x00_t09,5461_FINITE_PROJECTIVE_OWNER_CELL,E01,U018,MC04_SM_DM,B01,0,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.7423805650363542,0.7437661474921852,0.28125,0.3125,9,x00_t09__finite_projective_depth9,0.10017837921039086,2.787935103998572e-06,True,,,16805482.414261233,0.011369146276350578,1.2816792044933683,2.3082693850005063,0.2543094067835365,0,,POINTWISE_SUPREMUM,1.6641341553447481e-06,1.123800948653824e-06,0.0,4.924097700044513,True,True,False,False,False,False,False,E01__U018__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t09,reciprocal,holomorphic,0.09772137894215048,2.3082691498686003,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
