smoke_job_id,selection_role,event_id,mapped_cell_id,term_id,branch_owner_id,epsilon_bin_index,epsilon_subdivision_index,epsilon_subdivision_count,path_segment,recoil_sheet_enclosure_method,x_lower,x_upper,t_lower,t_upper,refinement_depth,refinement_path,geometry_gap_abs_lower,geometry_physical_path_area_abs_upper,probe_passed,failure_type,failure_message,integrated_regular_path_abs_upper,minimum_amplitude_denominator_abs_lower,relative_root_abs_lower,selected_global_root_abs_lower,collision_jacobian_abs_lower,active_material_branch_count,active_material_branch_ids,path_integral_enclosure_method,reconstructed_physical_path_area_abs_upper,physical_path_area_absolute_error,physical_path_area_excess,runtime_seconds,event_principal_pole_owned_separately,valid_for_outer_parent_leaf_transplant_smoke,valid_for_full_outer_parent_leaf_enclosure,valid_for_full_event_cell_finite_cover,valid_for_D4_event_local_W3_bound,valid_for_all_operator_local_GR_claim,valid_for_full_MTS_claim,parent_target_job_id,projective_owner_cell_id,certified_configuration_roles,certified_owner_pivots,minimum_projective_owner_pivot_abs_lower,minimum_projective_unit_circle_abs_lower,parent_revision,certificate_source
5464__x00_t00,5461_FINITE_PROJECTIVE_OWNER_CELL,E02,U024,MC04_SP_DP,B03,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8005750717975868,0.8016097004774194,0.25,0.2578125,8,x00_t00__finite_projective_depth9,0.02991069219452639,4.749389340233421e-07,True,,,2285.880101355863,0.02410171894983109,1.1240184267304372,3.351701284659805,8.723082221788017,0,,POINTWISE_SUPREMUM,3.790429938768574e-07,9.589594014648471e-08,0.0,3.6891854000277817,True,True,False,False,False,False,False,E02__U024__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t00,representative,plus,0.09271327256820852,3.3517009468865426,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t01,5461_FINITE_PROJECTIVE_OWNER_CELL,E02,U024,MC04_SP_DP,B03,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8005750717975868,0.8016097004774194,0.2578125,0.265625,8,x00_t01__finite_projective_depth9,0.02991069219452639,4.749389340233421e-07,True,,,2464.247209754752,0.023809343445906003,1.1240218726366311,3.351701284659805,8.641199088672758,0,,POINTWISE_SUPREMUM,3.790429938768574e-07,9.589594014648471e-08,0.0,3.5084193000220694,True,True,False,False,False,False,False,E02__U024__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t01,representative,plus,0.09215296425497173,3.3517009468865426,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t02,5461_FINITE_PROJECTIVE_OWNER_CELL,E02,U024,MC04_SP_DP,B03,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8005750717975868,0.8016097004774194,0.265625,0.2734375,8,x00_t02__finite_projective_depth9,0.02991069219452639,4.749389340233421e-07,True,,,2657.8971976980865,0.02351705060051305,1.1240252428368904,3.351701284659805,8.557486018045521,0,,POINTWISE_SUPREMUM,3.790429938768574e-07,9.589594014648471e-08,0.0,3.4438739999895915,True,True,False,False,False,False,False,E02__U024__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t02,representative,plus,0.09159458693640966,3.3517009468865426,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t03,5461_FINITE_PROJECTIVE_OWNER_CELL,E02,U024,MC04_SP_DP,B03,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8005750717975868,0.8016097004774194,0.2734375,0.28125,8,x00_t03__finite_projective_depth9,0.02991069219452639,4.749389340233421e-07,True,,,2868.3671480136873,0.02322486230833077,1.124028552913685,3.351701284659805,8.471928927171234,0,,POINTWISE_SUPREMUM,3.790429938768574e-07,9.589594014648471e-08,0.0,3.332856900000479,True,True,False,False,False,False,False,E02__U024__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t03,representative,plus,0.09103817948973052,3.3517009468865426,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t04,5461_FINITE_PROJECTIVE_OWNER_CELL,E02,U024,MC04_SP_DP,B03,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8005750717975868,0.8016097004774194,0.28125,0.2890625,8,x00_t04__finite_projective_depth9,0.02991069219452639,4.749389340233421e-07,True,,,3097.819428164538,0.022932801983791006,1.1240318192166936,3.351701284659805,8.384515300297677,0,,POINTWISE_SUPREMUM,3.790429938768574e-07,9.589594014648471e-08,0.0,3.111789199989289,True,True,False,False,False,False,False,E02__U024__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t04,representative,plus,0.09048378168699751,3.3517009468865426,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t05,5461_FINITE_PROJECTIVE_OWNER_CELL,E02,U024,MC04_SP_DP,B03,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8005750717975868,0.8016097004774194,0.2890625,0.296875,8,x00_t05__finite_projective_depth9,0.02991069219452639,4.749389340233421e-07,True,,,3349.0200890512797,0.02264089466722178,1.1240350588888763,3.351701284659805,8.29238188396075,0,,POINTWISE_SUPREMUM,3.790429938768574e-07,9.589594014648471e-08,0.0,3.192765799991321,True,True,False,False,False,False,False,E02__U024__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t05,representative,plus,0.0899314342159816,3.3517009468865426,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t06,5461_FINITE_PROJECTIVE_OWNER_CELL,E02,U024,MC04_SP_DP,B03,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8005750717975868,0.8016097004774194,0.296875,0.3046875,8,x00_t06__finite_projective_depth9,0.02991069219452639,4.749389340233421e-07,True,,,3627.041285991675,0.022349167138804787,1.1240382898930363,3.351701284659805,8.18955286327292,0,,POINTWISE_SUPREMUM,3.790429938768574e-07,9.589594014648471e-08,0.0,3.435446899966337,True,True,False,False,False,False,False,E02__U024__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t06,representative,plus,0.08938117870135198,3.3517009468865426,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t07,5461_FINITE_PROJECTIVE_OWNER_CELL,E02,U024,MC04_SP_DP,B03,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8005750717975868,0.8016097004774194,0.3046875,0.3125,8,x00_t07__finite_projective_depth9,0.02991069219452639,4.749389340233421e-07,True,,,3930.8053594820367,0.022057648040953847,1.1240415310388387,3.351701284659805,8.08442480878619,0,,POINTWISE_SUPREMUM,3.790429938768574e-07,9.589594014648471e-08,0.0,3.4212159999879077,True,True,False,False,False,False,False,E02__U024__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t07,representative,plus,0.08883305772619358,3.3517009468865426,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t08,5461_FINITE_PROJECTIVE_OWNER_CELL,E02,U024,MC04_SP_DP,B03,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8005750717975868,0.8016097004774194,0.3125,0.3203125,8,x00_t08__finite_projective_depth9,0.02991069219452639,4.749389340233421e-07,True,,,4262.990647859707,0.02176636800977071,1.1240448020102691,3.351701284659805,7.976986758237027,0,,POINTWISE_SUPREMUM,3.790429938768574e-07,9.589594014648471e-08,0.0,3.805487399979029,True,True,False,False,False,False,False,E02__U024__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t08,representative,plus,0.0882871148538389,3.3517009468865426,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t09,5461_FINITE_PROJECTIVE_OWNER_CELL,E02,U024,MC04_SP_DP,B03,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8005750717975868,0.8016097004774194,0.3203125,0.328125,8,x00_t09__finite_projective_depth9,0.02991069219452639,4.749389340233421e-07,True,,,4626.585360228775,0.02147535981628551,1.1240481233934927,3.351701284659805,7.867230417582741,0,,POINTWISE_SUPREMUM,3.790429938768574e-07,9.589594014648471e-08,0.0,3.456669499981217,True,True,False,False,False,False,False,E02__U024__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t09,representative,plus,0.08774339464999951,3.3517009468865426,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t10,5461_FINITE_PROJECTIVE_OWNER_CELL,E02,U024,MC04_SP_DP,B03,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8005750717975868,0.8016097004774194,0.328125,0.3359375,8,x00_t10__finite_projective_depth9,0.02991069219452639,4.749389340233421e-07,True,,,5024.926933106174,0.021184658518242225,1.1240515167050824,3.351701284659805,7.755150382042518,0,,POINTWISE_SUPREMUM,3.790429938768574e-07,9.589594014648471e-08,0.0,2.9795992000144906,True,True,False,False,False,False,False,E02__U024__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t10,representative,plus,0.08720194270518034,3.3517009468865426,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t11,5461_FINITE_PROJECTIVE_OWNER_CELL,E02,U024,MC04_SP_DP,B03,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8005750717975868,0.8016097004774194,0.3359375,0.34375,8,x00_t11__finite_projective_depth9,0.02991069219452639,4.749389340233421e-07,True,,,5461.746825381993,0.02089430162325084,1.1240550044205764,3.351701284659805,7.6407443680870015,0,,POINTWISE_SUPREMUM,3.790429938768574e-07,9.589594014648471e-08,0.0,3.0752975000068545,True,True,False,False,False,False,False,E02__U024__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t11,representative,plus,0.08666280565735754,3.3517009468865426,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t12,5461_FINITE_PROJECTIVE_OWNER_CELL,E02,U024,MC04_SP_DP,B03,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8005750717975868,0.8016097004774194,0.34375,0.3515625,8,x00_t12__finite_projective_depth9,0.02991069219452639,4.749389340233421e-07,True,,,5941.221523273276,0.020604329264185508,1.124058610003315,3.351701284659805,7.524013456541117,0,,POINTWISE_SUPREMUM,3.790429938768574e-07,9.589594014648471e-08,0.0,3.2449562000110745,True,True,False,False,False,False,False,E02__U024__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t12,representative,plus,0.08612603121489798,3.3517009468865426,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t13,5461_FINITE_PROJECTIVE_OWNER_CELL,E02,U024,MC04_SP_DP,B03,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8005750717975868,0.8016097004774194,0.3515625,0.359375,8,x00_t13__finite_projective_depth9,0.02991069219452639,4.749389340233421e-07,True,,,6468.03073616289,0.020314784387776428,1.1240623579335165,3.351701284659805,7.404962346925277,0,,POINTWISE_SUPREMUM,3.790429938768574e-07,9.589594014648471e-08,0.0,3.459061399975326,True,True,False,False,False,False,False,E02__U024__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t13,representative,plus,0.08559166817969574,3.3517009468865426,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t14,5461_FINITE_PROJECTIVE_OWNER_CELL,E02,U024,MC04_SP_DP,B03,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8005750717975868,0.8016097004774194,0.359375,0.3671875,8,x00_t14__finite_projective_depth9,0.02991069219452639,4.749389340233421e-07,True,,,7047.4238510454215,0.020025712957407203,1.124066273737523,3.351701284659805,7.2835996231094775,0,,POINTWISE_SUPREMUM,3.790429938768574e-07,9.589594014648471e-08,0.0,3.20320739998715,True,True,False,False,False,False,False,E02__U024__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t14,representative,plus,0.08505976647049791,3.3517009468865426,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t15,5461_FINITE_PROJECTIVE_OWNER_CELL,E02,U024,MC04_SP_DP,B03,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8005750717975868,0.8016097004774194,0.3671875,0.375,8,x00_t15__finite_projective_depth9,0.02991069219452639,4.749389340233421e-07,True,,,7685.295880694054,0.019737164171203924,1.1240703840171702,3.351701284659805,7.159938030301833,0,,POINTWISE_SUPREMUM,3.790429938768574e-07,9.589594014648471e-08,0.0,3.5622741000261158,True,True,False,False,False,False,False,E02__U024__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t15,representative,plus,0.084530377146389,3.3517009468865426,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
