smoke_job_id,selection_role,event_id,mapped_cell_id,term_id,branch_owner_id,epsilon_bin_index,epsilon_subdivision_index,epsilon_subdivision_count,path_segment,recoil_sheet_enclosure_method,x_lower,x_upper,t_lower,t_upper,refinement_depth,refinement_path,geometry_gap_abs_lower,geometry_physical_path_area_abs_upper,probe_passed,failure_type,failure_message,integrated_regular_path_abs_upper,minimum_amplitude_denominator_abs_lower,relative_root_abs_lower,selected_global_root_abs_lower,collision_jacobian_abs_lower,active_material_branch_count,active_material_branch_ids,path_integral_enclosure_method,reconstructed_physical_path_area_abs_upper,physical_path_area_absolute_error,physical_path_area_excess,runtime_seconds,event_principal_pole_owned_separately,valid_for_outer_parent_leaf_transplant_smoke,valid_for_full_outer_parent_leaf_enclosure,valid_for_full_event_cell_finite_cover,valid_for_D4_event_local_W3_bound,valid_for_all_operator_local_GR_claim,valid_for_full_MTS_claim,parent_target_job_id,projective_owner_cell_id,certified_configuration_roles,certified_owner_pivots,minimum_projective_owner_pivot_abs_lower,minimum_projective_unit_circle_abs_lower,parent_revision,certificate_source
5464__x00_t00,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.0,0.03125,8,x00_t00__finite_projective_depth9,0.05821669436248076,1.6150514059230708e-07,True,,,1377.4290944380118,0.00796064429132856,1.0414856789366749,3.222625765511304,5.367663328767796,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.967790699971374,True,True,False,False,False,False,False,E07__U050__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t00,reciprocal,holomorphic,0.45711558214795495,3.222625442942855,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t01,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.03125,0.0625,8,x00_t01__finite_projective_depth9,0.05821669436248076,1.6150514059230708e-07,True,,,1560.5872674609184,0.007792625612872301,1.0391412758277865,3.222625765511304,5.418996430616262,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,4.164743700006511,True,True,False,False,False,False,False,E07__U050__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t01,reciprocal,holomorphic,0.4460228666614968,3.222625442942855,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t02,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.0625,0.09375,8,x00_t02__finite_projective_depth9,0.05821669436248076,1.6150514059230708e-07,True,,,1781.900784927583,0.007619665894904495,1.0367486957612597,3.222625765511304,5.470501238878611,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.5921505999867804,True,True,False,False,False,False,False,E07__U050__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t02,reciprocal,holomorphic,0.4349343781231586,3.222625442942855,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t03,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.09375,0.125,8,x00_t03__finite_projective_depth9,0.05821669436248076,1.6150514059230708e-07,True,,,2051.767703733096,0.007441685959976404,1.0343054842767814,3.222625765511304,5.521908578839883,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.6351462999591604,True,True,False,False,False,False,False,E07__U050__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t03,reciprocal,holomorphic,0.423850423687662,3.222625442942855,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t04,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.125,0.15625,8,x00_t04__finite_projective_depth9,0.05821669436248076,1.6150514059230708e-07,True,,,2384.140290937393,0.00725859917939515,1.031808997731386,3.222625765511304,5.572864993249112,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,4.288203099975362,True,True,False,False,False,False,False,E07__U050__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t04,reciprocal,holomorphic,0.4127713425085511,3.222625442942855,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t05,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.15625,0.1875,8,x00_t05__finite_projective_depth9,0.05821669436248076,1.6150514059230708e-07,True,,,2798.071452007017,0.007070310466425218,1.0292563841767712,3.222625765511304,5.622909611734247,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.3447460000170395,True,True,False,False,False,False,False,E07__U050__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t05,reciprocal,holomorphic,0.4016975099873354,3.222625442942855,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t06,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.1875,0.21875,8,x00_t06__finite_projective_depth9,0.05821669436248076,1.6150514059230708e-07,True,,,3319.6203627952623,0.006876715102108723,1.0266445618990352,3.222625765511304,5.671433997713394,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.894321400031913,True,True,False,False,False,False,False,E07__U050__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t06,reciprocal,holomorphic,0.3906293427154708,3.222625442942855,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t07,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.21875,0.25,8,x00_t07__finite_projective_depth9,0.05821669436248076,1.6150514059230708e-07,True,,,3985.3872942519815,0.0066776973609838025,1.0239701952984348,3.222625765511304,5.717650573657526,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.449357900011819,True,True,False,False,False,False,False,E07__U050__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t07,reciprocal,holomorphic,0.3795673042442816,3.222625442942855,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t08,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.25,0.28125,8,x00_t08__finite_projective_depth9,0.05821669436248076,1.6150514059230708e-07,True,,,4847.752280290529,0.006473128896709175,1.021229667741379,3.222625765511304,5.760325535203436,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,3.499375599960331,True,True,False,False,False,False,False,E07__U050__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t08,reciprocal,holomorphic,0.3685119118488368,3.222625442942855,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
5464__x00_t09,5461_FINITE_PROJECTIVE_OWNER_CELL,E07,U050,MC04_SM_DM,B02,7,0,1,TOP,SIGN_DEFINITE_MONOTONE_PRINCIPAL_SQRT_RECTANGLE_WITH_PARENT_FALLBACK,0.8570372233341658,0.8570670216427582,0.28125,0.3125,8,x00_t09__finite_projective_depth9,0.05821669436248076,1.6150514059230708e-07,True,,,5982.672063595897,0.006262864499430299,1.0184190509665358,3.222625765511304,5.798218579431133,0,,POINTWISE_SUPREMUM,1.6063445630920376e-07,8.706842831033192e-10,0.0,8.852689599967562,True,True,False,False,False,False,False,E07__U050__TOP__MINIMUM_CERTIFIED_OUTER_GAP,x00_t09,reciprocal,holomorphic,0.35746374449088475,3.222625442942855,D4-deformed-contour-regular-away-W3-v51,checkpoint_5461_parent_v51_finite_cell
