smoke_job_id,selection_role,event_id,event_type,branch_owner_id,mapped_cell_id,term_id,primary_surface_id,epsilon_bin_index,epsilon_subdivision_index,epsilon_subdivision_count,epsilon_real_lower,epsilon_real_upper,epsilon_imaginary_lower,epsilon_imaginary_upper,path_segment,cover_owner,x_lower,x_upper,x_width,t_lower,t_upper,t_width,parameter_area,physical_path_area_abs_upper,refinement_depth,refinement_path,gap_abs_lower,gap_abs_upper,gap_real_lower,gap_real_upper,gap_imaginary_lower,gap_imaginary_upper,path_speed_abs_upper,material_root_denominator_abs_lower,implicit_material_derivative_abs_lower,failure_type,failure_message,geometry_cover_leaf_passes,requires_correlated_Q_contour_enclosure,requires_parent_outer_amplitude_enclosure,valid_for_full_event_cell_finite_cover,valid_for_D4_event_local_W3_bound,valid_for_all_operator_local_GR_claim,valid_for_full_MTS_claim,gap_enclosure_method,valid_for_outer_parent_leaf_transplant_smoke,valid_for_full_outer_parent_leaf_enclosure,parent_target_job_id,projective_owner_cell_id,certified_configuration_roles,certified_owner_pivots,minimum_projective_owner_pivot_abs_lower,minimum_projective_unit_circle_abs_lower,projective_owner_arc_count,valid_for_5458_amplitude_transplant_manifest,parent_revision,binary_partition_depth_derivation,valid_for_5459_left_external41_rerun_manifest
5459__x13_t25,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7603931369621564,0.7617787194179874,0.02216931929329502,0.78125,0.8125,1.0,0.02216931929329502,1.1032709736432498e-05,9,x13_t25__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x13_t25,reciprocal,holomorphic,0.1453887102078901,2.4043230438235477,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x13_t26,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7603931369621564,0.7617787194179874,0.02216931929329502,0.8125,0.84375,1.0,0.02216931929329502,1.1032709736432498e-05,9,x13_t26__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x13_t26,reciprocal,holomorphic,0.13020272391838067,2.4043230438235477,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x13_t27,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7603931369621564,0.7617787194179874,0.02216931929329502,0.84375,0.875,1.0,0.02216931929329502,1.1032709736432498e-05,9,x13_t27__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x13_t27,reciprocal,holomorphic,0.11423985463942517,2.4043230438235477,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x13_t28,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7603931369621564,0.7617787194179874,0.02216931929329502,0.875,0.90625,1.0,0.02216931929329502,1.1032709736432498e-05,9,x13_t28__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x13_t28,reciprocal,minus,0.09759019728378289,2.4043230438235477,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x13_t29,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7603931369621564,0.7617787194179874,0.02216931929329502,0.90625,0.9375,1.0,0.02216931929329502,1.1032709736432498e-05,9,x13_t29__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x13_t29,reciprocal,minus,0.08083157662944344,2.4043230438235477,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x13_t30,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7603931369621564,0.7617787194179874,0.02216931929329502,0.9375,0.96875,1.0,0.02216931929329502,1.1032709736432498e-05,9,x13_t30__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x13_t30,reciprocal,minus,0.061983259458369744,2.4043230438235477,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x13_t31,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7603931369621564,0.7617787194179874,0.02216931929329502,0.96875,1.0,1.0,0.02216931929329502,1.1032709736432498e-05,9,x13_t31__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x13_t31,reciprocal,minus,0.04022254527459403,2.4043230438235477,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x14_t20,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7617787194179874,0.7631643018738182,0.02216931929329502,0.625,0.65625,1.0,0.02216931929329502,1.1032709736432498e-05,9,x14_t20__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x14_t20,reciprocal,holomorphic,0.21452107336394113,2.4121307303416546,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x14_t21,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7617787194179874,0.7631643018738182,0.02216931929329502,0.65625,0.6875,1.0,0.02216931929329502,1.1032709736432498e-05,9,x14_t21__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x14_t21,reciprocal,holomorphic,0.20107822316884916,2.4121307303416546,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x14_t22,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7617787194179874,0.7631643018738182,0.02216931929329502,0.6875,0.71875,1.0,0.02216931929329502,1.1032709736432498e-05,9,x14_t22__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x14_t22,reciprocal,holomorphic,0.18745529587882356,2.4121307303416546,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x14_t23,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7617787194179874,0.7631643018738182,0.02216931929329502,0.71875,0.75,1.0,0.02216931929329502,1.1032709736432498e-05,9,x14_t23__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x14_t23,reciprocal,holomorphic,0.17361585139620087,2.4121307303416546,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x14_t24,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7617787194179874,0.7631643018738182,0.02216931929329502,0.75,0.78125,1.0,0.02216931929329502,1.1032709736432498e-05,9,x14_t24__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x14_t24,reciprocal,holomorphic,0.15951208841119727,2.4121307303416546,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x14_t25,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7617787194179874,0.7631643018738182,0.02216931929329502,0.78125,0.8125,1.0,0.02216931929329502,1.1032709736432498e-05,9,x14_t25__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x14_t25,reciprocal,holomorphic,0.1450784940242781,2.4121307303416546,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x14_t26,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7617787194179874,0.7631643018738182,0.02216931929329502,0.8125,0.84375,1.0,0.02216931929329502,1.1032709736432498e-05,9,x14_t26__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x14_t26,reciprocal,holomorphic,0.12984497159676667,2.4121307303416546,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x14_t27,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7617787194179874,0.7631643018738182,0.02216931929329502,0.84375,0.875,1.0,0.02216931929329502,1.1032709736432498e-05,9,x14_t27__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x14_t27,reciprocal,holomorphic,0.1138504543049818,2.4121307303416546,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x14_t28,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7617787194179874,0.7631643018738182,0.02216931929329502,0.875,0.90625,1.0,0.02216931929329502,1.1032709736432498e-05,9,x14_t28__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x14_t28,reciprocal,minus,0.09714645046257359,2.4121307303416546,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x14_t29,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7617787194179874,0.7631643018738182,0.02216931929329502,0.90625,0.9375,1.0,0.02216931929329502,1.1032709736432498e-05,9,x14_t29__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x14_t29,reciprocal,minus,0.08028735625248072,2.4121307303416546,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x14_t30,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7617787194179874,0.7631643018738182,0.02216931929329502,0.9375,0.96875,1.0,0.02216931929329502,1.1032709736432498e-05,9,x14_t30__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x14_t30,reciprocal,minus,0.0612941727323332,2.4121307303416546,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x14_t31,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7617787194179874,0.7631643018738182,0.02216931929329502,0.96875,1.0,1.0,0.02216931929329502,1.1032709736432498e-05,9,x14_t31__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x14_t31,reciprocal,minus,0.03932839765200679,2.4121307303416546,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x15_t20,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7631643018738182,0.7645498843296492,0.02216931929329502,0.625,0.65625,1.0,0.02216931929329502,1.1032709736432498e-05,9,x15_t20__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x15_t20,reciprocal,holomorphic,0.21422761170844137,2.4200025176573767,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x15_t21,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7631643018738182,0.7645498843296492,0.02216931929329502,0.65625,0.6875,1.0,0.02216931929329502,1.1032709736432498e-05,9,x15_t21__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x15_t21,reciprocal,holomorphic,0.2007839571058148,2.4200025176573767,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x15_t22,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7631643018738182,0.7645498843296492,0.02216931929329502,0.6875,0.71875,1.0,0.02216931929329502,1.1032709736432498e-05,9,x15_t22__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x15_t22,reciprocal,holomorphic,0.18715892586525945,2.4200025176573767,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x15_t23,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7631643018738182,0.7645498843296492,0.02216931929329502,0.71875,0.75,1.0,0.02216931929329502,1.1032709736432498e-05,9,x15_t23__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x15_t23,reciprocal,holomorphic,0.1733157101856692,2.4200025176573767,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x15_t24,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7631643018738182,0.7645498843296492,0.02216931929329502,0.75,0.78125,1.0,0.02216931929329502,1.1032709736432498e-05,9,x15_t24__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x15_t24,reciprocal,holomorphic,0.15920599621233622,2.4200025176573767,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x15_t25,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7631643018738182,0.7645498843296492,0.02216931929329502,0.78125,0.8125,1.0,0.02216931929329502,1.1032709736432498e-05,9,x15_t25__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x15_t25,reciprocal,holomorphic,0.14476310542707413,2.4200025176573767,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x15_t26,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7631643018738182,0.7645498843296492,0.02216931929329502,0.8125,0.84375,1.0,0.02216931929329502,1.1032709736432498e-05,9,x15_t26__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x15_t26,reciprocal,holomorphic,0.12948040885805903,2.4200025176573767,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x15_t27,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7631643018738182,0.7645498843296492,0.02216931929329502,0.84375,0.875,1.0,0.02216931929329502,1.1032709736432498e-05,9,x15_t27__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x15_t27,reciprocal,holomorphic,0.11345333468742765,2.4200025176573767,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x15_t28,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7631643018738182,0.7645498843296492,0.02216931929329502,0.875,0.90625,1.0,0.02216931929329502,1.1032709736432498e-05,9,x15_t28__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x15_t28,reciprocal,minus,0.09669143196483816,2.4200025176573767,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x15_t29,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7631643018738182,0.7645498843296492,0.02216931929329502,0.90625,0.9375,1.0,0.02216931929329502,1.1032709736432498e-05,9,x15_t29__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x15_t29,reciprocal,minus,0.07972892804130771,2.4200025176573767,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x15_t30,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7631643018738182,0.7645498843296492,0.02216931929329502,0.9375,0.96875,1.0,0.02216931929329502,1.1032709736432498e-05,9,x15_t30__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x15_t30,reciprocal,minus,0.06058674805447582,2.4200025176573767,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
5459__x15_t31,5459_LEFT_EXTERNAL41_PROJECTIVE_EDGE_RERUN,E01,SUPPORT_ENTRY,B01,U017,MC04_SM_DM,direct:L:s14,0,0,1,0.0,0.0025,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.7631643018738182,0.7645498843296492,0.02216931929329502,0.96875,1.0,1.0,0.02216931929329502,1.1032709736432498e-05,9,x15_t31__left_external41_v50,0.029846262661487485,0.39569106043125923,-0.13679038155643716,0.39453891840714994,0.029846262661487485,0.030173782781260764,0.2548002178290548,0.18826702304243506,0.3908013644923273,,,True,False,True,False,False,False,False,,False,False,E01__U017__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x15_t31,reciprocal,minus,0.03841034412596338,2.4200025176573767,4,True,D4-deformed-contour-regular-away-W3-v51,log2(16)+log2(32)=9,True
