smoke_job_id,selection_role,event_id,event_type,branch_owner_id,mapped_cell_id,term_id,primary_surface_id,epsilon_bin_index,epsilon_subdivision_index,epsilon_subdivision_count,epsilon_real_lower,epsilon_real_upper,epsilon_imaginary_lower,epsilon_imaginary_upper,path_segment,cover_owner,x_lower,x_upper,x_width,t_lower,t_upper,t_width,parameter_area,physical_path_area_abs_upper,refinement_depth,refinement_path,gap_abs_lower,gap_abs_upper,gap_real_lower,gap_real_upper,gap_imaginary_lower,gap_imaginary_upper,path_speed_abs_upper,material_root_denominator_abs_lower,implicit_material_derivative_abs_lower,failure_type,failure_message,geometry_cover_leaf_passes,requires_correlated_Q_contour_enclosure,requires_parent_outer_amplitude_enclosure,valid_for_full_event_cell_finite_cover,valid_for_D4_event_local_W3_bound,valid_for_all_operator_local_GR_claim,valid_for_full_MTS_claim,gap_enclosure_method,valid_for_outer_parent_leaf_transplant_smoke,valid_for_full_outer_parent_leaf_enclosure,parent_target_job_id,projective_owner_cell_id,certified_configuration_roles,certified_owner_pivots,minimum_projective_owner_pivot_abs_lower,minimum_projective_unit_circle_abs_lower,projective_owner_arc_count,parent_revision,valid_for_5462_amplitude_manifest
5462__x00_t00,5461_FINITE_PROJECTIVE_OWNER_CELL,E05,BRANCH_DEATH,B03,U039,MC04_SP_DP,direct:L:s01,-1,0,1,-1e-06,1e-06,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.8551766634330615,0.8551801169629138,5.5256477636156376e-05,0.0,0.015625,0.5,2.7628238818078188e-05,2.7963015771042627e-09,9,x00_t00__finite_projective_depth9,0.039572969998604705,0.05988942572731272,-0.051833804737800915,-0.025807362415816593,0.029999999994152756,0.030000000005847238,0.05182040074666517,0.12392198899691799,0.422413137588415,,,True,False,True,False,False,False,False,,False,False,E05__U039__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t00,reciprocal,plus,0.10997451496220557,0.24989930633073446,4,D4-deformed-contour-regular-away-W3-v51,True
5462__x00_t01,5461_FINITE_PROJECTIVE_OWNER_CELL,E05,BRANCH_DEATH,B03,U039,MC04_SP_DP,direct:L:s01,-1,0,1,-1e-06,1e-06,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.8551766634330615,0.8551801169629138,5.5256477636156376e-05,0.015625,0.03125,0.5,2.7628238818078188e-05,2.7963015771042627e-09,9,x00_t01__finite_projective_depth9,0.039572969998604705,0.05988942572731272,-0.051833804737800915,-0.025807362415816593,0.029999999994152756,0.030000000005847238,0.05182040074666517,0.12392198899691799,0.422413137588415,,,True,False,True,False,False,False,False,,False,False,E05__U039__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t01,reciprocal,plus,0.10867698054160617,0.24989930633073446,4,D4-deformed-contour-regular-away-W3-v51,True
5462__x00_t02,5461_FINITE_PROJECTIVE_OWNER_CELL,E05,BRANCH_DEATH,B03,U039,MC04_SP_DP,direct:L:s01,-1,0,1,-1e-06,1e-06,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.8551766634330615,0.8551801169629138,5.5256477636156376e-05,0.03125,0.046875,0.5,2.7628238818078188e-05,2.7963015771042627e-09,9,x00_t02__finite_projective_depth9,0.039572969998604705,0.05988942572731272,-0.051833804737800915,-0.025807362415816593,0.029999999994152756,0.030000000005847238,0.05182040074666517,0.12392198899691799,0.422413137588415,,,True,False,True,False,False,False,False,,False,False,E05__U039__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t02,reciprocal,plus,0.1073847274752886,0.24989930633073446,4,D4-deformed-contour-regular-away-W3-v51,True
5462__x00_t03,5461_FINITE_PROJECTIVE_OWNER_CELL,E05,BRANCH_DEATH,B03,U039,MC04_SP_DP,direct:L:s01,-1,0,1,-1e-06,1e-06,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.8551766634330615,0.8551801169629138,5.5256477636156376e-05,0.046875,0.0625,0.5,2.7628238818078188e-05,2.7963015771042627e-09,9,x00_t03__finite_projective_depth9,0.039572969998604705,0.05988942572731272,-0.051833804737800915,-0.025807362415816593,0.029999999994152756,0.030000000005847238,0.05182040074666517,0.12392198899691799,0.422413137588415,,,True,False,True,False,False,False,False,,False,False,E05__U039__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t03,reciprocal,plus,0.1060979486646631,0.24989930633073446,4,D4-deformed-contour-regular-away-W3-v51,True
5462__x00_t04,5461_FINITE_PROJECTIVE_OWNER_CELL,E05,BRANCH_DEATH,B03,U039,MC04_SP_DP,direct:L:s01,-1,0,1,-1e-06,1e-06,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.8551766634330615,0.8551801169629138,5.5256477636156376e-05,0.0625,0.078125,0.5,2.7628238818078188e-05,2.7963015771042627e-09,9,x00_t04__finite_projective_depth9,0.039572969998604705,0.05988942572731272,-0.051833804737800915,-0.025807362415816593,0.029999999994152756,0.030000000005847238,0.05182040074666517,0.12392198899691799,0.422413137588415,,,True,False,True,False,False,False,False,,False,False,E05__U039__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t04,reciprocal,plus,0.10481684567160715,0.24989930633073446,4,D4-deformed-contour-regular-away-W3-v51,True
5462__x00_t05,5461_FINITE_PROJECTIVE_OWNER_CELL,E05,BRANCH_DEATH,B03,U039,MC04_SP_DP,direct:L:s01,-1,0,1,-1e-06,1e-06,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.8551766634330615,0.8551801169629138,5.5256477636156376e-05,0.078125,0.09375,0.5,2.7628238818078188e-05,2.7963015771042627e-09,9,x00_t05__finite_projective_depth9,0.039572969998604705,0.05988942572731272,-0.051833804737800915,-0.025807362415816593,0.029999999994152756,0.030000000005847238,0.05182040074666517,0.12392198899691799,0.422413137588415,,,True,False,True,False,False,False,False,,False,False,E05__U039__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t05,reciprocal,plus,0.10354162915225637,0.24989930633073446,4,D4-deformed-contour-regular-away-W3-v51,True
5462__x00_t06,5461_FINITE_PROJECTIVE_OWNER_CELL,E05,BRANCH_DEATH,B03,U039,MC04_SP_DP,direct:L:s01,-1,0,1,-1e-06,1e-06,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.8551766634330615,0.8551801169629138,5.5256477636156376e-05,0.09375,0.109375,0.5,2.7628238818078188e-05,2.7963015771042627e-09,9,x00_t06__finite_projective_depth9,0.039572969998604705,0.05988942572731272,-0.051833804737800915,-0.025807362415816593,0.029999999994152756,0.030000000005847238,0.05182040074666517,0.12392198899691799,0.422413137588415,,,True,False,True,False,False,False,False,,False,False,E05__U039__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t06,reciprocal,plus,0.10227251931221958,0.24989930633073446,4,D4-deformed-contour-regular-away-W3-v51,True
5462__x00_t07,5461_FINITE_PROJECTIVE_OWNER_CELL,E05,BRANCH_DEATH,B03,U039,MC04_SP_DP,direct:L:s01,-1,0,1,-1e-06,1e-06,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.8551766634330615,0.8551801169629138,5.5256477636156376e-05,0.109375,0.125,0.5,2.7628238818078188e-05,2.7963015771042627e-09,9,x00_t07__finite_projective_depth9,0.039572969998604705,0.05988942572731272,-0.051833804737800915,-0.025807362415816593,0.029999999994152756,0.030000000005847238,0.05182040074666517,0.12392198899691799,0.422413137588415,,,True,False,True,False,False,False,False,,False,False,E05__U039__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t07,reciprocal,plus,0.10100974638393713,0.24989930633073446,4,D4-deformed-contour-regular-away-W3-v51,True
5462__x00_t08,5461_FINITE_PROJECTIVE_OWNER_CELL,E05,BRANCH_DEATH,B03,U039,MC04_SP_DP,direct:L:s01,-1,0,1,-1e-06,1e-06,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.8551766634330615,0.8551801169629138,5.5256477636156376e-05,0.125,0.140625,0.5,2.7628238818078188e-05,2.7963015771042627e-09,9,x00_t08__finite_projective_depth9,0.039572969998604705,0.05988942572731272,-0.051833804737800915,-0.025807362415816593,0.029999999994152756,0.030000000005847238,0.05182040074666517,0.12392198899691799,0.422413137588415,,,True,False,True,False,False,False,False,,False,False,E05__U039__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t08,reciprocal,plus,0.09975355112685459,0.24989930633073446,4,D4-deformed-contour-regular-away-W3-v51,True
5462__x00_t09,5461_FINITE_PROJECTIVE_OWNER_CELL,E05,BRANCH_DEATH,B03,U039,MC04_SP_DP,direct:L:s01,-1,0,1,-1e-06,1e-06,-1e-06,1e-06,TOP,OUTER_PARENT_TRIANGLE,0.8551766634330615,0.8551801169629138,5.5256477636156376e-05,0.140625,0.15625,0.5,2.7628238818078188e-05,2.7963015771042627e-09,9,x00_t09__finite_projective_depth9,0.039572969998604705,0.05988942572731272,-0.051833804737800915,-0.025807362415816593,0.029999999994152756,0.030000000005847238,0.05182040074666517,0.12392198899691799,0.422413137588415,,,True,False,True,False,False,False,False,,False,False,E05__U039__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t09,reciprocal,plus,0.09850418535101871,0.24989930633073446,4,D4-deformed-contour-regular-away-W3-v51,True
