accepted,adaptive_node_count,adaptive_topology_steps,base_topology_steps,boundary_polynomial_passed,boundary_projective_passed,boundary_reciprocal_passed,collision_projective_passed,collision_reciprocal_passed,component_id,decay_cosine,dynamic_delta,dynamic_multiplier,epsilon_id,evaluation_elapsed_seconds,family,inserted_node_count,job_id,maximum_boundary_polynomial_residual,maximum_boundary_projective_step,maximum_boundary_reciprocal_residual,maximum_pair_projective_step,maximum_reciprocal_product_residual,minimum_alternate_branch_separation,projective_step_ratio_from_previous,refinement_depth,soft_cosine,state_cache_hit,state_stable_from_previous,state_u,state_v,step_ratio_passed,valid_for_full_MTS_claim,valid_for_local_GR_claim,valid_for_numeric_UV_claim
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.6567558000097051,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.003656308763364946,1.7763568395165727e-15,1.0,0.5043068778090687,0,-0.6633333333333333,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7204802999040112,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.006168310165162717,1.776356842708973e-15,1.0,,0,-0.5804166666666667,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.7150915000820532,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.003110920456653617,2.10942374957409e-15,1.0,0.5043391744830575,0,-0.5804166666666667,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7254912999924272,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0053094482269823474,2.220446059838225e-15,1.0,,0,-0.4975,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.6517172999447212,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.002677693191765747,2.220446059838225e-15,1.0,0.5043260763251906,0,-0.4975,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7084882999770343,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.004610081387141546,2.109423746961941e-15,1.0,,0,-0.4145833333333333,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.7415403999621049,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.002324808011616266,2.109423746961941e-15,1.0,0.5042878457852454,0,-0.4145833333333333,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.8343327000038698,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.004029053185533362,1.9984014560896284e-15,1.0,,0,-0.33166666666666667,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.6314043999882415,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0020315902640476945,1.9984014560896284e-15,1.0,0.5042351566224744,0,-0.33166666666666667,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.0501394999446347,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0035384526363801024,1.7763568526351403e-15,1.0,,0,-0.24875000000000003,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.868285300093703,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.001783996107171039,1.7763569221183097e-15,1.0,0.504174081300152,0,-0.24875000000000003,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.9924435999710113,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0031185968403275766,1.776356840227431e-15,1.0,,0,-0.1658333333333334,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.4009475000202656,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0015721104559404831,1.776356856150658e-15,1.0,0.5041082693379979,0,-0.1658333333333334,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7216913000447676,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0027551375913009778,1.7763570511584747e-15,1.0,,0,-0.08291666666666664,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.7024138999404386,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0013886995583007513,2.220446049250313e-15,1.0,0.5040400024613676,0,-0.08291666666666664,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7931615000125021,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0024373137656332204,1.7763568396070456e-15,1.0,,0,0.0,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.6169488000450656,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.00122833484078889,1.776356869178752e-15,1.0,0.5039707476767011,0,0.0,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7740645000012591,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.00215684929730615,1.776356840227431e-15,1.0,,0,0.08291666666666664,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.6558729000389576,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0010868395223623292,1.887379143614443e-15,1.0,0.5039014657722096,0,0.08291666666666664,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.777910599950701,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.001907229722233634,1.7763568394034816e-15,1.0,,0,0.1658333333333334,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.427813500049524,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0009609248763930483,1.887379141911424e-15,1.0,0.5038327922384044,0,0.1658333333333334,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.8157595000229776,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0016832076954871819,1.776356842708973e-15,1.0,,0,0.24874999999999992,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.5192631999962032,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0008479413735291842,1.887379141862766e-15,1.0,0.5037651478201916,0,0.24874999999999992,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7764833000255749,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.001480448835191763,2.220446049508807e-15,1.0,,0,0.33166666666666667,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.8474136999575421,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0007457003142051511,2.220446049508807e-15,1.0,0.5036988084147874,0,0.33166666666666667,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.8339042000006884,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0012952607846511118,2.2204460730731145e-15,1.0,,0,0.4145833333333334,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.91122639994137,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.000652337305965463,2.2204460730731145e-15,1.0,0.5036339505493289,0,0.4145833333333334,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.805057100020349,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0011243621685627751,1.776356839723368e-15,1.0,,0,0.49749999999999994,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.7405816999962553,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0005661958236935117,1.776356839723368e-15,1.0,0.5035706816934761,0,0.49749999999999994,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.9368230999680236,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0009646462113204941,1.8873799390700777e-15,1.0,,0,0.5804166666666667,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.6497763999504969,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0004857081079452235,1.8873799390700777e-15,1.0,0.5035090608818572,0,0.5804166666666667,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7875703999307007,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0008128654340269053,1.5543122382566162e-15,1.0,,0,0.6633333333333332,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.7746508000418544,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0004092363817407554,1.6653345510549505e-15,1.0,0.5034491129896045,0,0.6633333333333332,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.9950600999873132,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.000665058965008581,2.2204460492606527e-15,1.0,,0,0.74625,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,2.038592500030063,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0003347845902210144,2.2204460492606527e-15,1.0,0.5033908387607328,0,0.74625,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.9408938999986276,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.00051511927483812,2.109423757932968e-15,1.0,,0,0.8291666666666667,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.7730158000485972,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.000259277159406629,2.2204460499120577e-15,1.0,0.503334221939392,0,0.8291666666666667,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.0144616999896243,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.00034938167566691294,1.7763568394002505e-15,1.0,,0,0.9120833333333332,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.586838399991393,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.00017583654224075456,1.998401444738872e-15,1.0,0.5032792343934785,0,0.9120833333333332,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.0344162000110373,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,7.889127971177066e-05,1.7763568396070456e-15,1.0,,0,0.995,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.5104398999828845,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,3.970013048785545e-05,1.7763568396070456e-15,1.0,0.5032258398253888,0,0.995,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7563777000177652,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.014128255791775117,4.440895407221844e-15,1.0,,0,-0.9535416666666667,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.6853850000770763,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.007090465057143063,4.551920548403902e-15,0.14773837117249902,0.5018641481045973,0,-0.9535416666666667,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7458859999896958,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.011755985660778722,2.5535129773533395e-15,1.0,,0,-0.870625,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.7219250000780448,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.00591968907489223,2.5535129773533395e-15,1.0,0.5035468097449267,0,-0.870625,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7124877999303862,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.010062953251127374,2.2204460512769054e-15,1.0,,0,-0.8099894463395079,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.8085668999701738,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.005071433276926983,2.2204460512769054e-15,1.0,0.5039706684872872,0,-0.8099894463395079,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7456936000380665,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.00911102145064493,1.9984014509427267e-15,1.0,,0,-0.7685311130061745,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.6733566999901086,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.004593118395706663,1.9984014560896284e-15,1.0,0.5041277117596442,0,-0.7685311130061745,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7387704999418929,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.007904566743730815,1.7763568396070456e-15,1.0,,0,-0.7047916666666667,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.583889800007455,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.003985971867371464,1.887379141865807e-15,1.0,0.504261902846576,0,-0.7047916666666667,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.8120295000262558,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.006676137262131461,1.9984014472663682e-15,1.0,,0,-0.621875,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.6088877000147477,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0033669802895577674,1.9984014472663682e-15,1.0,0.5043305967742799,0,-0.621875,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7032117000781,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.005715644987421036,1.7763568395165727e-15,1.0,,0,-0.5389583333333333,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.7033484999556094,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.002882609628245462,1.7763568395165727e-15,1.0,0.5043367169566156,0,-0.5389583333333333,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.8533784999744967,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0049427905952246195,1.99840144525586e-15,1.0,,0,-0.4560416666666667,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.8378544999286532,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.00249269521381822,1.99840144525586e-15,1.0,0.5043092896200152,0,-0.4560416666666667,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.99426249996759,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0043067573031061145,1.9984014472663682e-15,1.0,,0,-0.373125,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.6687978999689221,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0021717377314058386,2.1094237474843707e-15,1.0,0.5042628545238759,0,-0.373125,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.8354257999453694,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0037738312891385786,1.9984014450605534e-15,1.0,,0,-0.29020833333333335,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.4818063999991864,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.001902786107511636,2.109423753056956e-15,1.0,0.5042053981024598,0,-0.29020833333333335,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.9102180000627413,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.003320678922575492,1.776356842708973e-15,1.0,,0,-0.2072916666666667,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.6001382999820635,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0016740923878405859,2.22044609160196e-15,1.0,0.504141600821248,0,-0.2072916666666667,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7047264999710023,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0029305590426211173,1.6653345369377348e-15,1.0,,0,-0.12437500000000001,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.7148815999971703,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.001477219604735106,1.776387332324631e-15,1.0,0.5040743364153032,0,-0.12437500000000001,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7072189999744296,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0025910868731738664,1.7763568394034816e-15,1.0,,0,-0.04145833333333332,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.5322424999903888,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0013059218516265109,1.776356842708973e-15,1.0,0.5040054292069587,0,-0.04145833333333332,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.6608090000227094,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0022928534023065146,1.887379142641289e-15,1.0,,0,0.04145833333333332,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.4467518000165,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0011554515196195928,1.887379142641289e-15,1.0,0.5039360643193572,0,0.04145833333333332,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.8890948999905959,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0020285368819030225,1.9984014454741437e-15,1.0,,0,0.12437500000000001,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.4559554000152275,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0010221128389136661,1.9984014454741437e-15,1.0,0.5038670225974871,0,0.12437500000000001,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.9981637999881059,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0017923078430539263,2.2204460496225442e-15,1.0,,0,0.20729166666666665,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.790931599913165,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.000902962578873087,2.2204460496225442e-15,1.0,0.5037988213757535,0,0.20729166666666665,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.6935682999901474,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0015794133859820287,2.2204460492606527e-15,1.0,,0,0.2902083333333333,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.7235597999533638,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0007956007510899595,2.2204460492606527e-15,1.0,0.5037318020419843,0,0.2902083333333333,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.7513132999883965,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0013858705616381249,1.9984014445090998e-15,1.0,,0,0.37312500000000004,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.7962626999942586,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0006980161403932569,1.9984014445090998e-15,1.0,0.5036661862332863,0,0.37312500000000004,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.8074415000155568,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0012082205082171124,1.9984014509427267e-15,1.0,,0,0.4560416666666667,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.8573020999319851,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0006084624007419276,1.9984014509427267e-15,1.0,0.5036021128624887,0,0.4560416666666667,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.8264417999889702,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0010433012767987028,1.998401444371236e-15,1.0,,0,0.5389583333333333,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.7261451999656856,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0005253435733905049,1.998401444371236e-15,1.0,0.5035396630611677,0,0.5389583333333333,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.9996998999267817,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0008879848076138817,1.6653345378200607e-15,1.0,,0,0.621875,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,2.14011920010671,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.00044708159400034636,1.8873791423006853e-15,1.0,0.5034788773038883,0,0.621875,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.9114602999761701,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.000738768334779763,2.4424906926768416e-15,1.0,,0,0.7047916666666666,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.7608340999577194,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0003719105832225732,2.4424906926768416e-15,1.0,0.5034197673529752,0,0.7047916666666666,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.8694675000151619,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0005909056310533795,1.998401444738872e-15,1.0,,0,0.7877083333333333,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.7056166999973357,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.00029743963212727195,1.9984014472663682e-15,1.0,0.5033623247032532,0,0.7877083333333333,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.9046940000262111,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0004357988693871526,1.7763568394002505e-15,1.0,,0,0.870625,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.5442691000644118,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0002193404152561873,1.887379141862766e-15,1.0,0.5033065266200378,0,0.870625,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,0.8377449000254273,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.0002470921661070865,2.10942374957409e-15,1.0,,0,0.9535416666666666,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC04,-0.995,0,-0.0,E040,1.9843207000521943,direct:g1:minus/direct:g3:plus,0,Y00_E040_MC04,0.0,0.0,0.0,0.00012434971091144896,2.10942374957409e-15,1.0,0.5032523404953171,0,0.9535416666666666,False,True,0,0,True,False,False,False
