row_type,status,x_count,t_count,x_index,t_index,x_lower,x_upper,t_lower,t_upper,left_first_soft_invariant_abs_lower,minimum_amplitude_denominator_abs_lower,collision_jacobian_abs_lower,integrated_regular_path_abs_upper,parameter_area_coverage_error,runtime_seconds,error_type,error,leaf_union_theorem
leaf,PASS,2,32,0,10,0.8570480526900697,0.8570507600290457,0.0313875,0.034506249999999995,1.0462493407469391e-05,1.0462493407469391e-05,12.484566941257562,291843.44664135494,nan,892.7008997999947,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,11,0.8570480526900697,0.8570507600290457,0.034506249999999995,0.037625,1.2048995715951265e-05,1.2048995715951265e-05,17.438698400305157,35264.892006396585,nan,895.7712979999487,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,12,0.8570480526900697,0.8570507600290457,0.037625,0.04074375,1.3604239458374176e-05,3.405806216845395e-05,20.895115562335857,2983581.8826495125,nan,898.6947411999572,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,13,0.8570480526900697,0.8570507600290457,0.04074375,0.0438625,1.5135986745718314e-05,4.2412898475946136e-05,23.49418446400849,120301.65787540647,nan,901.5776377999573,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,14,0.8570480526900697,0.8570507600290457,0.0438625,0.046981249999999995,1.6649712997993006e-05,5.057262158534171e-05,25.909140984746223,19297.67457137914,nan,904.4346851999871,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,15,0.8570480526900697,0.8570507600290457,0.046981249999999995,0.0501,1.8149379972354764e-05,5.857831459207523e-05,27.99343738405005,4987.870102318676,nan,907.3333422999713,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,16,0.8570480526900697,0.8570507600290457,0.0501,0.05321875,1.9637913706776847e-05,6.646032725694447e-05,29.71430254705547,1684.6653221219497,nan,910.2535809999681,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,17,0.8570480526900697,0.8570507600290457,0.05321875,0.0563375,2.111747026795123e-05,7.424170357247727e-05,31.106986398281293,679.4344568181742,nan,913.1388135000016,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,18,0.8570480526900697,0.8570507600290457,0.0563375,0.059456249999999995,2.2590136709315084e-05,8.194024180124296e-05,32.22134029344306,311.38507481545173,nan,916.001205699984,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,19,0.8570480526900697,0.8570507600290457,0.059456249999999995,0.062575,2.4057558346611557e-05,8.956989778598501e-05,33.105169187902064,157.2574014497266,nan,918.8915397999808,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,20,0.8570480526900697,0.8570507600290457,0.062575,0.06569375000000001,2.552050917135239e-05,9.714174503073276e-05,33.799721802649564,85.83877844029489,nan,921.7707575999666,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,21,0.8570480526900697,0.8570507600290457,0.06569375000000001,0.0688125,2.6979645457318758e-05,0.00010466467727159173,34.339204187512955,49.89718069384687,nan,924.6855327999801,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,22,0.8570480526900697,0.8570507600290457,0.0688125,0.07193125,2.843551365483408e-05,0.00011214591254085425,34.751536304226086,30.52602009187098,nan,927.6035523999599,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,23,0.8570480526900697,0.8570507600290457,0.07193125,0.07505,2.9888573046007455e-05,0.00011959135449180412,35.0593840788191,19.495972736330238,nan,930.462678299984,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,24,0.8570480526900697,0.8570507600290457,0.07505,0.07816875000000001,3.133921065301662e-05,0.0001270059007740008,35.28114072658381,12.916800118460825,nan,933.3035247999942,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,25,0.8570480526900697,0.8570507600290457,0.07816875000000001,0.08128750000000001,3.2787753641266204e-05,0.00013439362104782174,35.43176362705984,8.833172710388213,nan,936.1513444999582,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,26,0.8570480526900697,0.8570507600290457,0.08128750000000001,0.08440625,3.423447953193974e-05,0.00014175786352860816,35.52345686319814,6.209630843686667,nan,939.0394107999746,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,27,0.8570480526900697,0.8570507600290457,0.08440625,0.087525,3.567962457265063e-05,0.00014910139238339865,35.56621770050652,4.472517248180445,nan,941.913480999996,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,28,0.8570480526900697,0.8570507600290457,0.087525,0.09064375000000001,3.7123390590328964e-05,0.0001564268655130175,35.56827226034796,3.2912831479848577,nan,944.7895774999633,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,29,0.8570480526900697,0.8570507600290457,0.09064375000000001,0.0937625,3.856595060634339e-05,0.0001637363541873496,35.536414665286685,2.4688339792715404,nan,947.6639304999844,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,30,0.8570480526900697,0.8570507600290457,0.0937625,0.09688125,4.000745340589566e-05,0.00017103165544606833,35.47626953366217,1.8839693033438534,nan,950.4965259999735,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,31,0.8570480526900697,0.8570507600290457,0.09688125,0.1,4.144802736919526e-05,0.00017831430195158385,35.39251743507888,1.4600832393702208,nan,953.3689154000022,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,0,0.8570507600290457,0.8570534673680217,0.0002,0.00331875,0.0,3.604259683359011e-07,2.905671272766935,7355208.826619618,nan,1016.7714079999714,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,1,0.8570507600290457,0.8570534673680217,0.00331875,0.0064375,0.0,2.504441788611012e-07,2.1552570207844264,12285898322.622982,nan,1302.9592957999557,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,2,0.8570507600290457,0.8570534673680217,0.0064375,0.00955625,0.0,5.238851171696492e-07,8.703929645461965,134934980413569.58,nan,1503.928485099983,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,3,0.8570507600290457,0.8570534673680217,0.00955625,0.012675,0.0,2.418885676487241e-06,1.516083110668097,70621521904.68507,nan,1659.5043157999753,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,4,0.8570507600290457,0.8570534673680217,0.012675,0.01579375,0.0,4.080631003513702e-06,11.01262343267462,1915059587.7547262,nan,1730.5128938999842,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,5,0.8570507600290457,0.8570534673680217,0.01579375,0.0189125,1.3204024655839045e-06,1.3204024655839045e-06,1.4085278317047807,10580604286.308254,nan,1780.7546278999653,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,6,0.8570507600290457,0.8570534673680217,0.0189125,0.02203125,3.440125871019576e-06,3.440125871019576e-06,2.8640430969957817,129717077.31754506,nan,1805.6717394999578,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,7,0.8570507600290457,0.8570534673680217,0.02203125,0.02515,5.346373741118218e-06,5.346373741118218e-06,3.6639518485510294,994554.6443699206,nan,1830.8048740999657,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,8,0.8570507600290457,0.8570534673680217,0.02515,0.02826875,7.120421814264926e-06,7.120421814264926e-06,4.234619762498998,77844.37171584583,nan,1855.6211226999876,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,9,0.8570507600290457,0.8570534673680217,0.02826875,0.0313875,8.807646410609014e-06,7.004811063493116e-06,4.5901724075177075,11903114.616033562,nan,1864.1182537999703,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,10,0.8570507600290457,0.8570534673680217,0.0313875,0.034506249999999995,1.0435199186859732e-05,1.0435199186859732e-05,12.4878683440692,297156.6428641835,nan,1867.2227791000041,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,11,0.8570507600290457,0.8570534673680217,0.034506249999999995,0.037625,1.202023698519135e-05,1.202023698519135e-05,17.441584443465818,35691.18744493421,nan,1870.2987801999552,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,12,0.8570507600290457,0.8570534673680217,0.037625,0.04074375,1.357408723214652e-05,3.390158779495601e-05,20.897675288103002,3004487.174595612,nan,1873.295459999994,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,13,0.8570507600290457,0.8570534673680217,0.04074375,0.0438625,1.5104502737389045e-05,4.225002578421769e-05,23.496530522851685,120981.42207429529,nan,1876.2750241999747,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,14,0.8570507600290457,0.8570534673680217,0.0438625,0.046981249999999995,1.661695148254722e-05,5.040359207129364e-05,25.911304163183654,19388.03205412768,nan,1879.2108227999997,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,15,0.8570507600290457,0.8570534673680217,0.046981249999999995,0.0501,1.811538916700521e-05,5.8403344748353864e-05,27.995433326455814,5007.745210369984,nan,1882.2034133999841,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,16,0.8570507600290457,0.8570534673680217,0.0501,0.05321875,1.96027368196729e-05,6.627961258189348e-05,29.716155575353937,1690.7550353575034,nan,1885.221693600004,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,17,0.8570507600290457,0.8570534673680217,0.05321875,0.0563375,2.1081196205016874e-05,7.405542175196249e-05,31.10871872678027,681.6148298906695,nan,1888.1973023999599,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,18,0.8570507600290457,0.8570534673680217,0.0563375,0.059456249999999995,2.2553001672074957e-05,8.174855525138365e-05,32.222970270795116,312.28827800601874,nan,1891.1840976999956,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,19,0.8570507600290457,0.8570534673680217,0.059456249999999995,0.062575,2.4019559349097993e-05,8.93729557192155e-05,33.10671161863302,157.72436451171174,nan,1894.1532447999925,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,20,0.8570507600290457,0.8570534673680217,0.062575,0.06569375000000001,2.548164567531544e-05,9.693968515017165e-05,33.80118862385376,86.1702671277712,nan,1897.119082099991,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,21,0.8570507600290457,0.8570534673680217,0.06569375000000001,0.0688125,2.6939920982401396e-05,0.00010445762717701957,34.34060509221197,50.079882268560624,nan,1900.1012113000033,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,22,0.8570507600290457,0.8570534673680217,0.0688125,0.07193125,2.8394933611397155e-05,0.0001119339909060052,34.75287923852671,30.632502004376327,nan,1903.0558836999699,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,23,0.8570507600290457,0.8570534673680217,0.07193125,0.07505,2.984714416907246e-05,0.0001193746720575247,35.06067562231217,19.560991966750784,nan,1906.016930999991,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,24,0.8570507600290457,0.8570534673680217,0.07505,0.07816875000000001,3.1296940593485186e-05,0.0001267845611974782,35.28238638062336,12.958120307371548,nan,1908.9339563999674,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,25,0.8570507600290457,0.8570534673680217,0.07816875000000001,0.08128750000000001,3.274465066808428e-05,0.00013416772162455883,35.432968033741254,8.860353697777569,nan,1911.8844432999613,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,26,0.8570507600290457,0.8570534673680217,0.08128750000000001,0.08440625,3.419055231356379e-05,0.00014152749580859274,35.524623972886275,6.228056640821952,nan,1914.8547504000016,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,27,0.8570507600290457,0.8570534673680217,0.08440625,0.087525,3.563488201587068e-05,0.00014886664274302983,35.567350901511,4.485580171783669,nan,1917.8088171999552,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,28,0.8570507600290457,0.8570534673680217,0.087525,0.09064375000000001,3.707784172101319e-05,0.00015618781560173972,35.56937447987265,3.3008171427741613,nan,1920.766451100004,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,29,0.8570507600290457,0.8570534673680217,0.09064375000000001,0.0937625,3.851960448110756e-05,0.00016349308135140227,35.53748844906829,2.475906516908075,nan,1923.7343410999747,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,30,0.8570507600290457,0.8570534673680217,0.0937625,0.09688125,3.9960319046840356e-05,0.00017078423311906268,35.477317133701185,1.8892999710531968,nan,1926.6895570000052,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,1,31,0.8570507600290457,0.8570534673680217,0.09688125,0.1,4.140011371554503e-05,0.00017806279990180605,35.39354078608896,1.4641644202786765,nan,1929.6413489999832,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
schedule,SELECTED,2,32,-1,-1,0.8570480526900697,0.8570534673680217,0.0002,0.1,0.0,2.161570503085736e-08,1.40845692927397,259401114363124.4,0.0,1929.641620499955,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,0,0.8570534673680217,0.8570561747069977,0.0002,0.00331875,0.0,3.481056681909e-07,2.875649049129155,7740475.155433902,nan,64.88372500002151,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,1,0.8570534673680217,0.8570561747069977,0.00331875,0.0064375,0.0,2.44451795956657e-07,2.153404459687599,12809076349.884884,nan,350.2834593000007,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,2,0.8570534673680217,0.8570561747069977,0.0064375,0.00955625,0.0,5.120826784085846e-07,8.702994394764518,146812659652891.34,nan,547.4802391999983,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,3,0.8570534673680217,0.8570561747069977,0.00955625,0.012675,0.0,2.4041318659562403e-06,1.5150434630083984,71756971080.68692,nan,700.4416275999974,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,4,0.8570534673680217,0.8570561747069977,0.012675,0.01579375,0.0,4.0633744546353685e-06,11.01233333312044,1935763660.4930649,nan,770.041763700021,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,5,0.8570534673680217,0.8570561747069977,0.01579375,0.0189125,1.3020910392323157e-06,1.3020910392323157e-06,1.408598821588089,11142097106.463804,nan,818.9215562000172,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,6,0.8570534673680217,0.8570561747069977,0.0189125,0.02203125,3.4197054891146298e-06,3.4197054891146298e-06,2.8640799470019673,132315998.60665268,nan,843.1420375000453,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,7,0.8570534673680217,0.8570561747069977,0.02203125,0.02515,5.324038353238322e-06,5.324038353238322e-06,3.6639430937991344,1006397.4675302511,nan,867.3684880000073,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,8,0.8570534673680217,0.8570561747069977,0.02515,0.02826875,7.096320893524783e-06,7.096320893524783e-06,4.234583802607051,78498.62582560559,nan,891.5017802000511,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,9,0.8570534673680217,0.8570561747069977,0.02826875,0.0313875,8.78189958428358e-06,6.869318964522053e-06,4.590119993654845,12389728.395170214,nan,899.7694374000421,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,10,0.8570534673680217,0.8570561747069977,0.0313875,0.034506249999999995,1.0407904948886682e-05,1.0407904948886682e-05,12.491170337899506,302616.7370091476,nan,902.7919111000374,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,11,0.8570534673680217,0.8570561747069977,0.034506249999999995,0.037625,1.1991478236181639e-05,1.1991478236181639e-05,17.444470956421654,36125.55075509708,nan,905.8016518999939,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,12,0.8570534673680217,0.8570561747069977,0.037625,0.04074375,1.3543934986829154e-05,3.374511330672333e-05,20.90023539666756,3025658.1331790276,nan,908.7149390000268,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,13,0.8570534673680217,0.8570561747069977,0.04074375,0.0438625,1.5073018709170616e-05,4.208715297460737e-05,23.49887692346986,121668.24330186607,nan,911.6118106000358,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,14,0.8570534673680217,0.8570561747069977,0.0438625,0.046981249999999995,1.6584189946448462e-05,5.0234562436300665e-05,25.91346764351504,19479.184959069196,nan,914.480196700024,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,15,0.8570534673680217,0.8570561747069977,0.046981249999999995,0.0501,1.8081398340270578e-05,5.822837478070495e-05,27.99742953482757,5027.772420151372,nan,917.3937047000509,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,16,0.8570534673680217,0.8570561747069977,0.0501,0.05321875,1.956755991048022e-05,6.609889778000877e-05,29.718008838468364,1696.88719509536,nan,920.3252586000017,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,17,0.8570534673680217,0.8570561747069977,0.05321875,0.0563375,2.10449938067725e-05,7.38691398017805e-05,31.110451263646844,683.8252177962671,nan,923.2281150000053,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,18,0.8570534673680217,0.8570561747069977,0.0563375,0.059456249999999995,2.2515938146157795e-05,8.155686856909248e-05,32.22460043422141,313.19667491947604,nan,926.1257221000269,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,19,0.8570534673680217,0.8570561747069977,0.059456249999999995,0.062575,2.398163180933615e-05,8.91760135173148e-05,33.108254216646756,158.37171696373335,nan,929.017677100026,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,20,0.8570534673680217,0.8570561747069977,0.062575,0.06569375000000001,2.544285340737234e-05,9.673762513184198e-05,33.80265559644359,86.50376714563332,nan,932.1076667000307,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,21,0.8570534673680217,0.8570561747069977,0.06569375000000001,0.0688125,2.690026749653191e-05,0.0001042505769421003,34.34200613477636,50.26367895699059,nan,935.0249205,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,22,0.8570534673680217,0.8570561747069977,0.0688125,0.07193125,2.8354424314490807e-05,0.00011172206912828636,34.75422229912467,30.739569119474584,nan,937.9241955000325,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,23,0.8570534673680217,0.8570561747069977,0.07193125,0.07505,2.9805785796539417e-05,0.00011915798947790589,35.061967282143364,19.62635332859562,nan,940.8031199999969,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,24,0.8570534673680217,0.8570561747069977,0.07505,0.07816875000000001,3.125474079912574e-05,0.00012656322147319723,35.28363214237423,12.999649352671563,nan,943.6549305000226,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
leaf,PASS,2,32,0,25,0.8570534673680217,0.8570561747069977,0.07816875000000001,0.08128750000000001,3.270161772535446e-05,0.00013394182205116675,35.434172540617034,8.888584876339653,nan,946.5412654000102,,,D=union_ij D_ij; evaluate the complete parent-v54 amplitude on every x/t leaf; sum integrated uppers and minimize lowers
