row_type,status,t_count,t_index,t_lower,t_upper,left_first_soft_invariant_abs_lower,minimum_amplitude_denominator_abs_lower,collision_jacobian_abs_lower,integrated_regular_path_abs_upper,parameter_area_coverage_error,runtime_seconds,error_type,error,leaf_union_theorem
leaf,PASS,32,16,0.008009375,0.0084974609375,2.4192024798827047e-06,6.061540491350684e-06,26.49075449262387,576209.8156140916,nan,433.10674149997067,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,32,17,0.0084974609375,0.008985546875,2.6159742080516593e-06,7.156486309386568e-06,33.67135019026396,109592.67507409184,nan,437.19377660000464,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,32,18,0.008985546875,0.0094736328125,2.8131071379354244e-06,8.241755066227793e-06,39.55484912502796,30648.76672199089,nan,440.8050707000075,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,32,19,0.0094736328125,0.00996171875,3.010958304528053e-06,9.318969026637352e-06,44.38067251770918,10803.553292716359,nan,444.37235520000104,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,32,20,0.00996171875,0.0104498046875,3.2096411744376977e-06,1.0389482848337754e-05,48.436100654007625,4454.129690735728,nan,448.34764990000986,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,32,21,0.0104498046875,0.010937890625,3.4090536256753164e-06,1.1454425327629695e-05,52.32155592601324,2043.7031171701803,nan,452.04473470000084,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,32,22,0.010937890625,0.0114259765625,3.6091174467856267e-06,1.251474774357815e-05,55.87912683402811,1021.1536618284562,nan,455.91480620001676,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,32,23,0.0114259765625,0.0119140625,3.8097662184570653e-06,1.357124446923334e-05,59.06301629244503,547.1651640513443,nan,459.01636770000914,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,32,24,0.0119140625,0.0124021484375,4.01095489774078e-06,1.4624583003072005e-05,61.86898145586626,310.7591235934916,nan,462.16632979997667,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,32,25,0.0124021484375,0.012890234375,4.212645965370253e-06,1.5675324872057226e-05,64.31777727942033,185.3711255742644,nan,465.3390533999773,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,32,26,0.012890234375,0.013378320312499999,4.4148063685254474e-06,1.6723945360198783e-05,66.44049492114635,115.30257573174595,nan,468.86980440001935,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,32,27,0.013378320312499999,0.01386640625,4.617408159981201e-06,1.777084599886001e-05,68.27099213571086,74.35416206479171,nan,471.94980379997287,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,32,28,0.01386640625,0.0143544921875,4.82042731600442e-06,1.8816358673139672e-05,69.84231888539725,49.477924615734395,nan,475.04892500001006,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,32,29,0.0143544921875,0.014842578125,5.023842593778309e-06,1.9860772294196035e-05,71.18513506474295,33.844550361258,nan,478.09573870000895,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,32,30,0.014842578125,0.015330664062499999,5.22763309733117e-06,2.090434383313997e-05,72.32712456400274,23.72300154662702,nan,481.18889829999534,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,32,31,0.015330664062499999,0.01581875,5.4317850585220205e-06,2.1947282541724394e-05,73.29290283724647,16.99400065279171,nan,484.27445700002136,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,SELECTED,32,-1,0.0002,0.01581875,1.5645726337738674e-09,1.5645726337738674e-09,0.7807815913901062,1313997653672.9438,0.0,484.2746029999689,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,ZERO,4,0,0.01581875,0.0197234375,0.0,nan,nan,nan,nan,73.07175529998494,IntervalSingularity,v53 explicit invariant leaf lower reaches zero,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,FAIL,4,-1,0.01581875,0.0314375,nan,nan,nan,nan,nan,73.07176169997547,IntervalSingularity,v53 explicit invariant leaf lower reaches zero,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,0,0.01581875,0.01777109375,3.879857298630081e-06,3.879857298630081e-06,4.831296857410064,559956.1303874654,nan,25.446840099990368,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,1,0.01777109375,0.0197234375,4.8893412414745755e-06,4.8893412414745755e-06,5.378460241533678,68856.00386647791,nan,50.93723290000344,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,2,0.0197234375,0.021675781249999998,5.865145259864059e-06,5.648906783669177e-06,5.437748525584491,10777851.862668503,nan,61.92203219997464,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,3,0.021675781249999998,0.023628125,6.817104473245533e-06,6.817104473245533e-06,14.10834503385776,403764.5468539005,nan,65.13389769999776,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,4,0.023628125,0.02558046875,7.751761911790196e-06,7.751761911790196e-06,20.20068799313393,57512.038879055115,nan,68.33264899998903,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,5,0.02558046875,0.0275328125,8.673609074425054e-06,2.1534623369285848e-05,24.56986274395881,1695827.049624638,nan,71.44342679996043,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,6,0.0275328125,0.02948515625,9.586588519347695e-06,2.6524270417951925e-05,27.837489922041527,155019.09968971755,nan,74.56101810000837,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,7,0.02948515625,0.0314375,1.0494153525386602e-05,3.1415228917814856e-05,30.829269635883374,31174.467803571435,nan,77.6267380999634,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,SELECTED,8,-1,0.01581875,0.0314375,3.879857298630081e-06,3.879857298630081e-06,4.831296857410064,13749961.199773328,1.3234889800848443e-23,77.6268001999706,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,FAIL,4,0,0.0002,0.0041046875,nan,nan,nan,nan,nan,5.24372129997937,IntervalSingularity,interval denominator reaches zero: away_arc_left_K5:s1:c0:left1:edge_2_1_3:stable_edge,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,FAIL,4,-1,0.0002,0.01581875,nan,nan,nan,nan,nan,5.24373149999883,IntervalSingularity,interval denominator reaches zero: away_arc_left_K5:s1:c0:left1:edge_2_1_3:stable_edge,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,FAIL,8,0,0.0002,0.0021523437499999997,nan,nan,nan,nan,nan,5.168723500042688,IntervalSingularity,interval denominator reaches zero: away_arc_left_K5:s1:c0:left1:edge_2_1_3:stable_edge,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,FAIL,8,-1,0.0002,0.01581875,nan,nan,nan,nan,nan,5.168730900040828,IntervalSingularity,interval denominator reaches zero: away_arc_left_K5:s1:c0:left1:edge_2_1_3:stable_edge,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,ZERO,16,0,0.0002,0.001176171875,0.0,nan,nan,nan,nan,3.499349500052631,IntervalSingularity,v53 explicit invariant leaf lower reaches zero,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,FAIL,16,-1,0.0002,0.01581875,nan,nan,nan,nan,nan,3.499358500004746,IntervalSingularity,v53 explicit invariant leaf lower reaches zero,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,ZERO,32,0,0.0002,0.0006880859375,0.0,nan,nan,nan,nan,3.3861754999961704,IntervalSingularity,v53 explicit invariant leaf lower reaches zero,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,FAIL,32,-1,0.0002,0.01581875,nan,nan,nan,nan,nan,3.386181799985934,IntervalSingularity,v53 explicit invariant leaf lower reaches zero,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,FAIL,4,0,0.0002,0.00215234375,nan,nan,nan,nan,nan,5.187548599962611,IntervalSingularity,interval denominator reaches zero: away_arc_left_K5:s1:c0:left1:edge_2_1_3:stable_edge,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,FAIL,4,-1,0.0002,0.008009375000000001,nan,nan,nan,nan,nan,5.187555799959227,IntervalSingularity,interval denominator reaches zero: away_arc_left_K5:s1:c0:left1:edge_2_1_3:stable_edge,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,ZERO,8,0,0.0002,0.0011761718750000001,0.0,nan,nan,nan,nan,3.4739385000430048,IntervalSingularity,v53 explicit invariant leaf lower reaches zero,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,FAIL,8,-1,0.0002,0.008009375000000001,nan,nan,nan,nan,nan,3.473946899990551,IntervalSingularity,v53 explicit invariant leaf lower reaches zero,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,0,0.0002,0.0006880859375000001,6.163705424379982e-08,6.163705424379982e-08,180.55693548690806,183730.8143960397,nan,3.2057167000020854,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,1,0.0006880859375000001,0.0011761718750000001,5.995513446564668e-08,5.995513446564668e-08,113.22771602290952,31723137.430748448,nan,6.370312899991404,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,2,0.0011761718750000001,0.0016642578125000004,1.3600956233845034e-07,1.3600956233845034e-07,50.605570195876965,20195922.68633416,nan,9.56433449999895,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,3,0.0016642578125000004,0.00215234375,2.3727264252147507e-07,2.3727264252147507e-07,0.9297219526795205,374801064.3327795,nan,14.132955499982927,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,4,0.00215234375,0.0026404296875000006,3.550167936716011e-07,3.550167936716011e-07,170.76507588346388,956441.5453712308,nan,53.87424239999382,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,5,0.0026404296875000006,0.0031285156250000007,4.879089460363919e-07,4.879089460363919e-07,170.91205434357983,444853.2486481953,nan,93.9180636999663,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,6,0.0031285156250000007,0.0036166015625000007,6.337387136428672e-07,6.337387136428672e-07,52.51564823229044,652191.4768675839,nan,131.6312815999845,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,7,0.0036166015625000007,0.004104687500000001,6.880061484101231e-07,6.880061484101231e-07,8.896100907582989,4762988.951077011,nan,184.74610689998372,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,8,0.004104687500000001,0.0045927734375,8.857488025703215e-07,8.857488025703215e-07,9.194506525324742,609575.5189334315,nan,236.9211983999703,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,9,0.0045927734375,0.005080859375000001,1.083914500707387e-06,1.083914500707387e-06,9.453306177654149,131241.8843432685,nan,291.4385157999932,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,10,0.005080859375000001,0.0055689453125,1.282192597200299e-06,1.282192597200299e-06,9.73592818754684,37911.43024272558,nan,346.9700444000191,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,11,0.0055689453125,0.006057031250000001,1.4804721816158273e-06,5.771581322007994e-07,55.569598358426994,11436315.575229296,nan,368.76977219997207,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,12,0.006057031250000001,0.0065451171875,1.6787451907995215e-06,1.6787451907995215e-06,103.42998259675853,316796.97019262705,nan,389.93734329997096,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,13,0.0065451171875,0.007033203125000001,1.877051126726068e-06,1.877051126726068e-06,129.43881857452365,48234.634792711564,nan,410.2090905000223,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,14,0.007033203125000001,0.0075212890625,2.0754470299985327e-06,4.089513200365059e-06,6.984684697969065,692492634484.6866,nan,413.3569729999872,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,15,0.0075212890625,0.008009375000000001,2.2739920560899538e-06,5.221555973114541e-06,17.71653047328785,6351726.3125173785,nan,416.9526630999753,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,SELECTED,16,-1,0.0002,0.008009375000000001,5.995513446564668e-08,5.995513446564668e-08,0.9297219526795205,692945286617.4991,6.617444900424222e-24,416.95275880000554,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,ZERO,4,0,0.008009375000000001,0.009961718750000001,0.0,nan,nan,nan,nan,142.80291620001663,IntervalSingularity,v53 explicit invariant leaf lower reaches zero,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,FAIL,4,-1,0.008009375000000001,0.01581875,nan,nan,nan,nan,nan,142.80292370001553,IntervalSingularity,v53 explicit invariant leaf lower reaches zero,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,0,0.008009375000000001,0.008985546875,1.788834391436934e-06,1.788834391436934e-06,5.848730558890169,972383.3568326914,nan,52.43115840002429,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,1,0.008985546875,0.009961718750000001,2.2583459252636255e-06,2.2583459252636255e-06,6.591801638959629,367966.8167352297,nan,78.33261039998615,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,2,0.009961718750000001,0.010937890625,2.7165673501661183e-06,6.761232568616226e-07,7.170459742758113,29744628.264463052,nan,104.13177400000859,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,3,0.010937890625,0.0119140625,3.166512158958499e-06,3.166512158958499e-06,116.15161657803762,376812.59574499406,nan,125.28140879998682,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,4,0.0119140625,0.012890234375,3.610351886118365e-06,3.610351886118365e-06,6.3979384026872586,939799.7243764764,nan,128.51125620002858,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,5,0.012890234375,0.01386640625,4.04966304849091e-06,4.04966304849091e-06,16.61794711291509,86734.42531623687,nan,131.77051120001124,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,6,0.01386640625,0.014842578124999999,4.4856016135973155e-06,1.0966731939603016e-05,24.27837609035412,3077629.213409373,nan,134.87469720002264,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,7,0.014842578124999999,0.01581875,4.919024224999316e-06,1.3372430295888952e-05,30.086468774871577,252025.03721024073,nan,138.28609920002054,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,SELECTED,8,-1,0.008009375000000001,0.01581875,1.788834391436934e-06,6.761232568616226e-07,5.848730558890169,35817979.4340883,0.0,138.28616329998476,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,FAIL,4,0,0.0002,0.00215234375,nan,nan,nan,nan,nan,4.640805299975909,IntervalSingularity,interval denominator reaches zero: away_arc_left_K5:s1:c0:left1:edge_2_1_3:stable_edge,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,FAIL,4,-1,0.0002,0.008009375000000001,nan,nan,nan,nan,nan,4.640811700024642,IntervalSingularity,interval denominator reaches zero: away_arc_left_K5:s1:c0:left1:edge_2_1_3:stable_edge,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,ZERO,8,0,0.0002,0.0011761718750000001,0.0,nan,nan,nan,nan,3.194868899998255,IntervalSingularity,v53 explicit invariant leaf lower reaches zero,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,FAIL,8,-1,0.0002,0.008009375000000001,nan,nan,nan,nan,nan,3.194874700042419,IntervalSingularity,v53 explicit invariant leaf lower reaches zero,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,0,0.0002,0.0006880859375000001,3.160083569153023e-08,3.160083569153023e-08,180.5349694088467,669761.9521110677,nan,2.9305845000199042,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,1,0.0006880859375000001,0.0011761718750000001,4.759764026440951e-08,4.759764026440951e-08,113.18355969597839,48597123.72029095,nan,5.847831399994902,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,2,0.0011761718750000001,0.0016642578125000004,1.308287084813625e-07,1.308287084813625e-07,50.54189893038822,21927383.994205546,nan,8.814892299997155,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,3,0.0016642578125000004,0.00215234375,2.3003783271100953e-07,2.3003783271100953e-07,0.8552788478405614,439485852.3120594,nan,11.809439300035592,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,4,0.00215234375,0.0026404296875000006,3.458123362830257e-07,3.458123362830257e-07,170.69680333585706,1021764.7209734699,nan,46.826987500011455,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,5,0.0026404296875000006,0.0031285156250000007,4.7682641828310683e-07,4.7682641828310683e-07,170.85671182457335,469049.19054064766,nan,81.7790401999955,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,6,0.0031285156250000007,0.0036166015625000007,6.208706827360084e-07,6.208706827360084e-07,52.388055041578276,682547.3347664989,nan,117.90706260001753,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,7,0.0036166015625000007,0.004104687500000001,6.734662574193511e-07,6.734662574193511e-07,8.893005468651932,4999608.676830787,nan,173.22733050002716,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,8,0.004104687500000001,0.0045927734375,8.695911111360968e-07,8.695911111360968e-07,9.192021403844034,631829.3342638796,nan,224.7284343999927,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,9,0.0045927734375,0.005080859375000001,1.0662182328463813e-06,1.0662182328463813e-06,9.451216287449487,134945.94492924292,nan,275.4616095999954,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,10,0.005080859375000001,0.0055689453125,1.2630301341783236e-06,1.2630301341783236e-06,9.734039981359471,38766.119033673844,nan,325.92867450002814,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,11,0.0055689453125,0.006057031250000001,1.4599093538524967e-06,4.6821332133722564e-07,55.54379342043636,17328460.232378792,nan,345.64627860003384,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,12,0.006057031250000001,0.0065451171875,1.6568417810666892e-06,1.6554569498979033e-06,103.4178432917752,361431.56688100204,nan,365.8841739000054,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,13,0.0065451171875,0.007033203125000001,1.8538614481534992e-06,1.8538614481534992e-06,129.4357895222666,52617.2479912221,nan,386.1549990000203,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,14,0.007033203125000001,0.0075212890625,2.0510205053655897e-06,3.961974703085279e-06,6.981186087005806,937984911591.9788,nan,389.15847030002624,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,15,0.0075212890625,0.008009375000000001,2.248373762050516e-06,5.0882580430085826e-06,17.716039108679098,6633674.152825165,nan,392.24221870000474,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,SELECTED,16,-1,0.0002,0.008009375000000001,3.160083569153023e-08,3.160083569153023e-08,0.8552788478405614,938527946408.4789,0.0,392.2423165999935,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,ZERO,4,0,0.008009375000000001,0.009961718750000001,0.0,nan,nan,nan,nan,146.5278841999825,IntervalSingularity,v53 explicit invariant leaf lower reaches zero,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,FAIL,4,-1,0.008009375000000001,0.01581875,nan,nan,nan,nan,nan,146.52789349999512,IntervalSingularity,v53 explicit invariant leaf lower reaches zero,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,0,0.008009375000000001,0.008985546875,1.7621201153478123e-06,1.7621201153478123e-06,5.8479272641442765,1013573.0766239688,nan,50.05018960003508,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,1,0.008985546875,0.009961718750000001,2.2294319577904393e-06,2.2294319577904393e-06,6.591054599513815,379932.7396371304,nan,74.69955240003765,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,2,0.009961718750000001,0.010937890625,2.6855844417028946e-06,5.123481453069027e-07,7.169805016505875,52185292.50338065,nan,99.49007360002724,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,3,0.010937890625,0.0119140625,3.1335722673237612e-06,3.1335722673237612e-06,116.15242014326772,420431.5925839628,nan,118.79478050000034,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,4,0.0119140625,0.012890234375,3.57555197459009e-06,3.57555197459009e-06,6.406661072705924,1000757.2316129509,nan,121.92953429999761,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,5,0.012890234375,0.01386640625,4.013087961165656e-06,4.013087961165656e-06,16.62676004763558,90782.4324327096,nan,125.01177219999954,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,6,0.01386640625,0.014842578124999999,4.447326275821627e-06,1.0768068352684055e-05,24.287044907428637,3167793.200143737,nan,127.9455425000051,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,8,7,0.014842578124999999,0.01581875,4.879142040810287e-06,1.3165887412124389e-05,30.09487334940266,257951.59508032576,nan,130.91531210002722,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,SELECTED,8,-1,0.008009375000000001,0.01581875,1.7621201153478123e-06,5.123481453069027e-07,5.8479272641442765,58516514.37149543,0.0,130.91538050002418,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,FAIL,4,0,0.0002,0.00215234375,nan,nan,nan,nan,nan,4.722336200007703,IntervalSingularity,interval denominator reaches zero: away_arc_left_K5:s1:c0:left1:edge_2_1_3:stable_edge,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,FAIL,4,-1,0.0002,0.008009375000000001,nan,nan,nan,nan,nan,4.7223460000241175,IntervalSingularity,interval denominator reaches zero: away_arc_left_K5:s1:c0:left1:edge_2_1_3:stable_edge,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,ZERO,8,0,0.0002,0.0011761718750000001,0.0,nan,nan,nan,nan,3.2777932999888435,IntervalSingularity,v53 explicit invariant leaf lower reaches zero,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
schedule,FAIL,8,-1,0.0002,0.008009375000000001,nan,nan,nan,nan,nan,3.2777993999770842,IntervalSingularity,v53 explicit invariant leaf lower reaches zero,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,0,0.0002,0.0006880859375000001,1.5645726337737403e-09,1.5645726337737403e-09,180.51297891767493,261412585.91905203,nan,2.9990223000058904,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
leaf,PASS,16,1,0.0006880859375000001,0.0011761718750000001,4.450890387404395e-08,4.450890387404395e-08,113.13936353390106,53594466.600911014,nan,5.988012399990112,,,D=union_i D_i; evaluate the full amplitude on every D_i; sum integrated upper bounds and take minima of denominator lowers
