checkpoint,target_job_id,cell_id,x_index,t_index,x_lower,x_upper,t_lower,t_upper,epsilon_real_lower,epsilon_real_upper,epsilon_imaginary_lower,epsilon_imaginary_upper,selector_ownership_method,selector_selected_roles,configuration_role,global_arc_index,global_arc_count,failure_message,owner_pivot,owner_family,owner_pivot_abs_lower,owner_pivot_abs_upper,plus_abs_lower,minus_abs_lower,holomorphic_abs_lower,antiholomorphic_abs_lower,unit_circle_abs_lower,all_pivot_uppers_finite,projective_owner_cell_passes
5457,E07__U051__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t00,0,0,0.8572051848104696,0.8572112807181297,0.0,0.015625,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,reciprocal,reciprocal,0,4,,holomorphic,plus,0.12273113501597234,0.1247663947515486,0.008218711550502668,0.10981473510501105,0.12273113501597234,0.007353977711594836,3.2254613812999042,True,True
5457,E07__U051__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t00,0,0,0.8572051848104696,0.8572112807181297,0.0,0.015625,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,reciprocal,reciprocal,1,4,,holomorphic,plus,0.12273113509041497,0.1247663946708692,0.008218711550502668,0.10981473510501105,0.12273113509041497,0.007353977717971487,3.2254613812192767,True,True
5457,E07__U051__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t00,0,0,0.8572051848104696,0.8572112807181297,0.0,0.015625,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,reciprocal,reciprocal,2,4,,holomorphic,plus,0.12273112281546676,0.12476638219425164,0.008218711550502668,0.10981473510501105,0.12273112281546676,0.007353978453258818,3.2254610586254535,True,True
5457,E07__U051__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t00,0,0,0.8572051848104696,0.8572112807181297,0.0,0.015625,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,reciprocal,reciprocal,3,4,,holomorphic,plus,0.12273112274102414,0.12476638227493105,0.008218711550502668,0.10981473510501105,0.12273112274102414,0.007353978446882166,3.2254610587060815,True,True
5457,E07__U051__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t01,0,1,0.8572051848104696,0.8572112807181297,0.015625,0.03125,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,reciprocal,reciprocal,0,4,,holomorphic,plus,0.12127710876293833,0.12331819085328842,0.008120814676885071,0.10851446693470268,0.12127710876293833,0.007266515197022129,3.2254613812999042,True,True
5457,E07__U051__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t01,0,1,0.8572051848104696,0.8572112807181297,0.015625,0.03125,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,reciprocal,reciprocal,1,4,,holomorphic,plus,0.12127710883807219,0.12331819077198668,0.008120814676885071,0.10851446693470268,0.12127710883807219,0.007266515203481595,3.2254613812192767,True,True
5457,E07__U051__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t01,0,1,0.8572051848104696,0.8572112807181297,0.015625,0.03125,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,reciprocal,reciprocal,2,4,,holomorphic,plus,0.12127709670854794,0.12331817844018964,0.008120814676885071,0.10851446693470268,0.12127709670854794,0.007266515930023948,3.2254610586254535,True,True
5457,E07__U051__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t01,0,1,0.8572051848104696,0.8572112807181297,0.015625,0.03125,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,reciprocal,reciprocal,3,4,,holomorphic,plus,0.1212770966334141,0.12331817852149139,0.008120814676885071,0.10851446693470268,0.1212770966334141,0.00726651592356448,3.2254610587060815,True,True
5457,E07__U051__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t02,0,2,0.8572051848104696,0.8572112807181297,0.03125,0.046875,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,reciprocal,reciprocal,0,4,,holomorphic,plus,0.11982899742915266,0.1218760419076077,0.008023315184312416,0.10721949603641893,0.11982899742915266,0.007179410064024967,3.2254613812999042,True,True
5457,E07__U051__TOP__MAXIMUM_PHYSICAL_PATH_AREA,x00_t02,0,2,0.8572051848104696,0.8572112807181297,0.03125,0.046875,0.019999,0.020001,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,reciprocal,reciprocal,1,4,,holomorphic,plus,0.11982899750497798,0.12187604182568276,0.008023315184312416,0.10721949603641893,0.11982899750497798,0.007179410070569169,3.2254613812192767,True,True
