checkpoint,target_job_id,cell_id,x_index,t_index,x_lower,x_upper,t_lower,t_upper,epsilon_real_lower,epsilon_real_upper,epsilon_imaginary_lower,epsilon_imaginary_upper,selector_ownership_method,selector_selected_roles,configuration_role,global_arc_index,global_arc_count,failure_message,owner_pivot,owner_family,owner_pivot_abs_lower,owner_pivot_abs_upper,plus_abs_lower,minus_abs_lower,holomorphic_abs_lower,antiholomorphic_abs_lower,unit_circle_abs_lower,all_pivot_uppers_finite,projective_owner_cell_passes
5457,E02__U024__RIGHT_CONNECTOR__MINIMUM_CERTIFIED_OUTER_GAP,x00_t00,0,0,0.8130634827888188,0.813580794194578,0.001,0.00103125,0.0175,0.02,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,0,4,,plus,plus,0.00199304869781256,0.0035457652330710848,0.00199304869781256,0.0005951790730966502,0.001399216258296246,0.0007839782354993605,3.477553081645485,True,True
5457,E02__U024__RIGHT_CONNECTOR__MINIMUM_CERTIFIED_OUTER_GAP,x00_t00,0,0,0.8130634827888188,0.813580794194578,0.001,0.00103125,0.0175,0.02,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,1,4,,plus,plus,0.00199304869781256,0.0035457652330710848,0.00199304869781256,0.0005951790730966502,0.0013992162638443702,0.0007839782365635136,3.477553081569125,True,True
5457,E02__U024__RIGHT_CONNECTOR__MINIMUM_CERTIFIED_OUTER_GAP,x00_t00,0,0,0.8130634827888188,0.813580794194578,0.001,0.00103125,0.0175,0.02,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,2,4,,plus,plus,0.00199304869781256,0.0035457652330710848,0.00199304869781256,0.0005951790730966502,0.0013992164043307102,0.000783978158481553,3.4775534307241682,True,True
5457,E02__U024__RIGHT_CONNECTOR__MINIMUM_CERTIFIED_OUTER_GAP,x00_t00,0,0,0.8130634827888188,0.813580794194578,0.001,0.00103125,0.0175,0.02,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,3,4,,plus,plus,0.00199304869781256,0.0035457652330710848,0.00199304869781256,0.0005951790730966502,0.001399216398782586,0.0007839781574174,3.4775534308005276,True,True
5457,E02__U024__RIGHT_CONNECTOR__MINIMUM_CERTIFIED_OUTER_GAP,x00_t01,0,1,0.8130634827888188,0.813580794194578,0.00103125,0.0010625,0.0175,0.02,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,0,4,,plus,plus,0.00199312724509046,0.003545868657954012,0.00199312724509046,0.0005952030339785583,0.001399293774586763,0.0007840024076855773,3.477553081645485,True,True
5457,E02__U024__RIGHT_CONNECTOR__MINIMUM_CERTIFIED_OUTER_GAP,x00_t01,0,1,0.8130634827888188,0.813580794194578,0.00103125,0.0010625,0.0175,0.02,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,1,4,,plus,plus,0.00199312724509046,0.003545868657954012,0.00199312724509046,0.0005952030339785583,0.0013992937803276701,0.0007840024087785204,3.477553081569125,True,True
5457,E02__U024__RIGHT_CONNECTOR__MINIMUM_CERTIFIED_OUTER_GAP,x00_t01,0,1,0.8130634827888188,0.813580794194578,0.00103125,0.0010625,0.0175,0.02,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,2,4,,plus,plus,0.00199312724509046,0.003545868657954012,0.00199312724509046,0.0005952030339785583,0.0013992939208218457,0.0007840023306941604,3.4775534307241682,True,True
5457,E02__U024__RIGHT_CONNECTOR__MINIMUM_CERTIFIED_OUTER_GAP,x00_t01,0,1,0.8130634827888188,0.813580794194578,0.00103125,0.0010625,0.0175,0.02,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,3,4,,plus,plus,0.00199312724509046,0.003545868657954012,0.00199312724509046,0.0005952030339785583,0.0013992939150809383,0.0007840023296012176,3.4775534308005276,True,True
5457,E02__U024__RIGHT_CONNECTOR__MINIMUM_CERTIFIED_OUTER_GAP,x00_t02,0,2,0.8130634827888188,0.813580794194578,0.0010625,0.00109375,0.0175,0.02,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,0,4,,plus,plus,0.001993208303687504,0.0035459750854348665,0.001993208303687504,0.0005952277672699617,0.0013993739049890383,0.0007840273360191031,3.477553081645485,True,True
5457,E02__U024__RIGHT_CONNECTOR__MINIMUM_CERTIFIED_OUTER_GAP,x00_t02,0,2,0.8130634827888188,0.813580794194578,0.0010625,0.00109375,0.0175,0.02,-1e-06,1e-06,CLOSED_REPRESENTATIVE_UNIT_MODULUS_MARGIN,representative,representative,1,4,,plus,plus,0.001993208303687504,0.0035459750854348665,0.001993208303687504,0.0005952277672699617,0.0013993739109227055,0.0007840273371408294,3.477553081569125,True,True
